LIMS	// User ID
11-12-2017	// Evaluation date
P026__33__[321-17-43-52]	17-11-2017	17:43:49:122	// Source file name and timestamp
2000.000	// Sampling rate
3.833	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	0.001209	-5.869549	NaN	3091.917765	
1	0.095670	-5.811618	NaN	3091.917765	
2	0.188758	-5.744785	NaN	3091.917765	
3	0.278878	-5.672060	NaN	3091.917765	
4	0.364666	-5.595903	NaN	3091.917765	
5	0.446021	-5.517562	NaN	3091.917765	
6	0.524044	-5.437171	NaN	3091.917765	
7	0.599891	-5.354373	NaN	3091.917765	
8	0.673338	-5.268910	NaN	3091.917765	
9	0.742728	-5.181218	NaN	3091.917765	
10	0.806277	-5.092504	NaN	3091.917765	
11	0.862814	-5.004304	NaN	3091.917765	
12	0.911390	-4.918048	NaN	3091.917765	
13	0.951484	-4.834356	NaN	3091.917765	
14	0.984104	-4.752555	NaN	3091.917765	
15	1.011807	-4.671261	NaN	3091.917765	
16	1.037369	-4.589199	NaN	3091.917765	
17	1.062752	-4.505751	NaN	3091.917765	
18	1.088607	-4.421533	NaN	3091.917765	
19	1.113716	-4.338200	NaN	3091.917765	
20	1.135205	-4.257462	NaN	3091.917765	
21	1.149823	-4.180939	NaN	3091.917765	
22	1.154923	-4.110574	NaN	3091.917765	
23	1.148607	-4.048217	NaN	3091.917765	
24	1.129629	-3.994921	NaN	3091.917765	
25	1.097338	-3.950755	NaN	3091.917765	
26	1.051655	-3.914840	NaN	3091.917765	
27	0.993091	-3.885611	NaN	3091.917765	
28	0.922511	-3.861603	NaN	3091.917765	
29	0.840640	-3.841954	NaN	3091.917765	
30	0.748427	-3.825817	NaN	3091.917765	
31	0.648011	-3.811773	NaN	3091.917765	
32	0.542307	-3.798605	NaN	3091.917765	
33	0.433775	-3.786652	NaN	3091.917765	
34	0.324028	-3.777826	NaN	3091.917765	
35	0.214269	-3.774322	NaN	3091.917765	
36	0.106286	-3.777610	NaN	3091.917765	
37	0.003186	-3.788233	NaN	3091.917765	
38	-0.091252	-3.805832	NaN	3091.917765	
39	-0.174049	-3.829120	NaN	3091.917765	
40	-0.243685	-3.856088	NaN	3091.917765	
41	-0.299400	-3.884729	NaN	3091.917765	
42	-0.340528	-3.913759	NaN	3091.917765	
43	-0.367013	-3.942821	NaN	3091.917765	
44	-0.379955	-3.972159	NaN	3091.917765	
45	-0.381067	-4.002064	NaN	3091.917765	
46	-0.372184	-4.032862	NaN	3091.917765	
47	-0.355349	-4.065194	NaN	3091.917765	
48	-0.332054	-4.099470	NaN	3091.917765	
49	-0.302464	-4.135311	NaN	3091.917765	
50	-0.266592	-4.172063	NaN	3091.917765	
51	-0.225756	-4.209310	NaN	3091.917765	
52	-0.182383	-4.246262	NaN	3091.917765	
53	-0.139290	-4.281140	NaN	3091.917765	
54	-0.099269	-4.311619	NaN	3091.917765	
55	-0.064399	-4.335534	NaN	3091.917765	
56	-0.035587	-4.351587	NaN	3091.917765	
57	-0.013217	-4.360672	NaN	3091.917765	
58	0.002236	-4.366186	NaN	3091.917765	
59	0.010746	-4.372234	NaN	3091.917765	
60	0.013592	-4.381875	NaN	3091.917765	
61	0.013414	-4.396707	NaN	3091.917765	
62	0.013189	-4.416944	NaN	3091.917765	
63	0.014654	-4.441417	NaN	3091.917765	
64	0.017233	-4.467501	NaN	3091.917765	
65	0.018013	-4.491251	NaN	3091.917765	
66	0.013038	-4.508308	NaN	3091.917765	
67	-0.000297	-4.515343	NaN	3091.917765	
68	-0.021931	-4.511003	NaN	3091.917765	
69	-0.050564	-4.495836	NaN	3091.917765	
70	-0.085597	-4.471484	NaN	3091.917765	
71	-0.126801	-4.440214	NaN	3091.917765	
72	-0.173126	-4.405326	NaN	3091.917765	
73	-0.223201	-4.371056	NaN	3091.917765	
74	-0.276966	-4.341412	NaN	3091.917765	
75	-0.336215	-4.319275	NaN	3091.917765	
76	-0.403212	-4.306282	NaN	3091.917765	
77	-0.479035	-4.302920	NaN	3091.917765	
78	-0.563011	-4.308560	NaN	3091.917765	
79	-0.652928	-4.321707	NaN	3091.917765	
80	-0.745732	-4.340759	NaN	3091.917765	
81	-0.838187	-4.364483	NaN	3091.917765	
