LIMS	// User ID
11-12-2017	// Evaluation date
P023__3__[321-16-13-41]	17-11-2017	16:13:36:920	// Source file name and timestamp
2000.000	// Sampling rate
4.508	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	242.338387	223.306218	-178.282679	264.325543	177.073383	273.698968	-7.866836	268.820697	0.000000	
1	242.343423	223.308432	-178.297357	264.265621	177.025558	273.612215	-7.898373	268.747882	0.000000	
2	242.350524	223.320906	-178.315983	264.209641	176.986004	273.526760	-7.924680	268.677829	0.000000	
3	242.359764	223.340203	-178.338390	264.157142	176.955603	273.445063	-7.946639	268.611440	0.000000	
4	242.372310	223.361670	-178.363881	264.108044	176.934284	273.368307	-7.966197	268.549180	0.000000	
5	242.389326	223.382271	-178.391542	264.063059	176.921909	273.297237	-7.984575	268.491735	0.000000	
6	242.410868	223.401819	-178.420548	264.022987	176.919079	273.233354	-8.001147	268.440240	0.000000	
7	242.435297	223.421281	-178.450286	263.988113	176.926472	273.178199	-8.014289	268.395608	0.000000	
8	242.460055	223.440848	-178.480336	263.958676	176.943624	273.131680	-8.022991	268.357946	0.000000	
9	242.483247	223.459379	-178.510793	263.935198	176.968460	273.091419	-8.028058	268.326390	0.000000	
10	242.504685	223.474608	-178.542484	263.918145	176.997721	273.053607	-8.032315	268.299335	0.000000	
11	242.526155	223.483863	-178.576301	263.907728	177.028411	273.015680	-8.039378	268.275617	0.000000	
12	242.550913	223.484477	-178.612495	263.903833	177.058713	272.978100	-8.052500	268.255343	0.000000	
13	242.582107	223.473654	-178.650918	263.905721	177.087244	272.943201	-8.074533	268.239191	0.000000	
14	242.621475	223.449446	-178.691450	263.912047	177.112905	272.914273	-8.107356	268.228004	0.000000	
15	242.669701	223.412342	-178.733880	263.921691	177.135828	272.895391	-8.150855	268.223156	0.000000	
16	242.727002	223.364749	-178.777686	263.934378	177.156923	272.889750	-8.203450	268.226053	0.000000	
17	242.792533	223.308894	-178.822168	263.949980	177.176117	272.898299	-8.263619	268.237114	0.000000	
18	242.863730	223.245568	-178.866572	263.967839	177.191539	272.919898	-8.330615	268.255476	0.000000	
19	242.937007	223.174200	-178.910053	263.987152	177.200368	272.951251	-8.404265	268.279166	0.000000	
20	243.009266	223.093987	-178.951957	264.007217	177.200529	272.986881	-8.484411	268.305211	0.000000	
