LIMS	// User ID
11-12-2017	// Evaluation date
P030__4__[321-19-9-22]	17-11-2017	19:09:18:308	// Source file name and timestamp
2000.000	// Sampling rate
3.717	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	295.693693	243.387976	-187.531827	275.858618	147.958276	161.001818	-36.062649	224.002349	0.000000	
1	295.707480	243.206944	-187.542629	275.872774	147.815688	160.745849	-36.198617	223.917090	0.000000	
2	295.716778	243.020268	-187.554056	275.886076	147.671362	160.505449	-36.336367	223.838734	0.000000	
3	295.722978	242.827846	-187.565430	275.897554	147.525309	160.279820	-36.475953	223.766531	0.000000	
4	295.727621	242.631060	-187.575703	275.906323	147.377856	160.068991	-36.616612	223.699986	0.000000	
5	295.732473	242.432120	-187.584135	275.911532	147.229627	159.873181	-36.757397	223.638633	0.000000	
6	295.739612	242.232626	-187.590503	275.912314	147.080815	159.692505	-36.898132	223.582049	0.000000	
7	295.751525	242.034043	-187.595081	275.907740	146.931223	159.527535	-37.039249	223.530039	0.000000	
8	295.770943	241.838743	-187.598489	275.896982	146.781371	159.378554	-37.180803	223.482245	0.000000	
9	295.800103	241.649125	-187.601228	275.879895	146.632822	159.243879	-37.322166	223.437749	0.000000	
10	295.840269	241.466459	-187.603374	275.857431	146.487153	159.120411	-37.462584	223.395637	0.000000	
11	295.892357	241.291344	-187.604912	275.831279	146.345181	159.005683	-37.601726	223.355738	0.000000	
12	295.957532	241.124695	-187.606058	275.803083	146.207523	158.898039	-37.739439	223.318209	0.000000	
13	296.036654	240.968171	-187.606942	275.773540	146.075258	158.795958	-37.874974	223.282626	0.000000	
14	296.129706	240.824088	-187.607285	275.741926	145.949522	158.698714	-38.006863	223.247977	0.000000	
15	296.236320	240.694511	-187.606716	275.706607	145.830972	158.606288	-38.133792	223.213060	0.000000	
16	296.356279	240.580043	-187.605079	275.665976	145.719853	158.517737	-38.255290	223.176459	0.000000	
17	296.488862	240.479942	-187.602096	275.619273	145.616074	158.431199	-38.371292	223.136929	0.000000	
18	296.632153	240.393270	-187.597032	275.566986	145.519068	158.345650	-38.481431	223.094200	0.000000	
19	296.783450	240.318912	-187.588983	275.510484	145.427822	158.260917	-38.585288	223.048811	0.000000	
20	296.939894	240.254451	-187.577327	275.451500	145.341091	158.175908	-38.683109	223.001240	0.000000	
21	297.098818	240.196375	-187.561777	275.391833	145.257636	158.088501	-38.775751	222.951693	0.000000	
22	297.258377	240.142183	-187.542119	275.332865	145.176694	157.997417	-38.863781	222.900485	0.000000	
