LIMS	// User ID
11-12-2017	// Evaluation date
P025__2__[321-16-57-6]	17-11-2017	16:57:04:859	// Source file name and timestamp
2000.000	// Sampling rate
1.701	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	730.232871	-7.351333	-189.332245	299.124289	NaN	NaN	NaN	NaN	0.000000	
1	730.521570	-7.306666	-189.336829	298.938626	NaN	NaN	NaN	NaN	0.000000	
2	730.820125	-7.265229	-189.342123	298.752963	NaN	NaN	NaN	NaN	0.000000	
3	731.133541	-7.228603	-189.348619	298.567121	NaN	NaN	NaN	NaN	0.000000	
4	731.465374	-7.197575	-189.356850	298.380868	NaN	NaN	NaN	NaN	0.000000	
5	731.817707	-7.172481	-189.367314	298.193827	NaN	NaN	NaN	NaN	0.000000	
6	732.190765	-7.152680	-189.380530	298.005666	NaN	NaN	NaN	NaN	0.000000	
7	732.582705	-7.137098	-189.397054	297.816193	NaN	NaN	NaN	NaN	0.000000	
8	732.990154	-7.125306	-189.417398	297.625372	NaN	NaN	NaN	NaN	0.000000	
9	733.409247	-7.117231	-189.441873	297.433546	NaN	NaN	NaN	NaN	0.000000	
10	733.836613	-7.112315	-189.470418	297.241490	NaN	NaN	NaN	NaN	0.000000	
11	734.269242	-7.109218	-189.502552	297.050095	NaN	NaN	NaN	NaN	0.000000	
12	734.703776	-7.105749	-189.537467	296.860053	NaN	NaN	NaN	NaN	0.000000	
13	735.136942	-7.099325	-189.574263	296.671742	NaN	NaN	NaN	NaN	0.000000	
14	735.566556	-7.088514	-189.612212	296.485468	NaN	NaN	NaN	NaN	0.000000	
15	735.991437	-7.074375	-189.650756	296.301889	NaN	NaN	NaN	NaN	0.000000	
16	736.410501	-7.060232	-189.689332	296.121967	NaN	NaN	NaN	NaN	0.000000	
17	736.822157	-7.050454	-189.727251	295.946656	NaN	NaN	NaN	NaN	0.000000	
18	737.224256	-7.048719	-189.763706	295.776777	NaN	NaN	NaN	NaN	0.000000	
19	737.614590	-7.056807	-189.797905	295.612900	NaN	NaN	NaN	NaN	0.000000	
20	737.991399	-7.075250	-189.829199	295.455209	NaN	NaN	NaN	NaN	0.000000	
21	738.353329	-7.104750	-189.857095	295.303518	NaN	NaN	NaN	NaN	0.000000	
22	738.699129	-7.146206	-189.881212	295.157368	NaN	NaN	NaN	NaN	0.000000	
23	739.027366	-7.199337	-189.901239	295.016098	NaN	NaN	NaN	NaN	0.000000	
24	739.336424	-7.261807	-189.916975	294.879001	NaN	NaN	NaN	NaN	0.000000	
25	739.625375	-7.330193	-189.928460	294.745583	NaN	NaN	NaN	NaN	0.000000	
26	739.895180	-7.402293	-189.935995	294.615545	NaN	NaN	NaN	NaN	0.000000	
27	740.148561	-7.478375	-189.939951	294.488484	NaN	NaN	NaN	NaN	0.000000	
28	740.388522	-7.559740	-189.940656	294.363836	NaN	NaN	NaN	NaN	0.000000	
29	740.617194	-7.646512	-189.938448	294.241102	NaN	NaN	NaN	NaN	0.000000	
30	740.835499	-7.736744	-189.933730	294.119988	NaN	NaN	NaN	NaN	0.000000	
31	741.043057	-7.826273	-189.926984	294.000466	NaN	NaN	NaN	NaN	0.000000	
32	741.238317	-7.909295	-189.918769	293.882758	NaN	NaN	NaN	NaN	0.000000	
33	741.419219	-7.980257	-189.909650	293.767151	NaN	NaN	NaN	NaN	0.000000	
34	741.583832	-8.035205	-189.900122	293.653815	NaN	NaN	NaN	NaN	0.000000	
35	741.730435	-8.071269	-189.890615	293.542796	NaN	NaN	NaN	NaN	0.000000	
36	741.857327	-8.085919	-189.881514	293.434090	NaN	NaN	NaN	NaN	0.000000	
37	741.962654	-8.077663	-189.873190	293.327709	NaN	NaN	NaN	NaN	0.000000	
38	742.044236	-8.047634	-189.866020	293.223753	NaN	NaN	NaN	NaN	0.000000	
39	742.099680	-8.000219	-189.860379	293.122391	NaN	NaN	NaN	NaN	0.000000	
40	742.127078	-7.941613	-189.856560	293.023667	NaN	NaN	NaN	NaN	0.000000	
41	742.125450	-7.877642	-189.854725	292.927387	NaN	NaN	NaN	NaN	0.000000	
42	742.094106	-7.812687	-189.854981	292.833351	NaN	NaN	NaN	NaN	0.000000	
43	742.032031	-7.749668	-189.857459	292.741583	NaN	NaN	NaN	NaN	0.000000	
44	741.938437	-7.690227	-189.862250	292.652210	NaN	NaN	NaN	NaN	0.000000	
45	741.813620	-7.635128	-189.869304	292.565260	NaN	NaN	NaN	NaN	0.000000	
46	741.659326	-7.585173	-189.878392	292.480635	NaN	NaN	NaN	NaN	0.000000	
47	741.478913	-7.541835	-189.889088	292.398155	NaN	NaN	NaN	NaN	0.000000	
48	741.277041	-7.506803	-189.900813	292.317598	NaN	NaN	NaN	NaN	0.000000	
49	741.057995	-7.481535	-189.913036	292.238797	NaN	NaN	NaN	NaN	0.000000	
50	740.823720	-7.467908	-189.925515	292.161835	NaN	NaN	NaN	NaN	0.000000	
51	740.573474	-7.468614	-189.938349	292.086896	NaN	NaN	NaN	NaN	0.000000	
52	740.304808	-7.485615	-189.951874	292.013677	NaN	NaN	NaN	NaN	0.000000	
53	740.014745	-7.518291	-189.966528	291.941256	NaN	NaN	NaN	NaN	0.000000	
54	739.700670	-7.563952	-189.982768	291.868756	NaN	NaN	NaN	NaN	0.000000	
55	739.360952	-7.619923	-190.001012	291.795929	NaN	NaN	NaN	NaN	0.000000	
56	738.995924	-7.684505	-190.021547	291.723106	NaN	NaN	NaN	NaN	0.000000	
57	738.608689	-7.756010	-190.044462	291.651084	NaN	NaN	NaN	NaN	0.000000	
58	738.204347	-7.831523	-190.069675	291.581199	NaN	NaN	NaN	NaN	0.000000	
59	737.787606	-7.907547	-190.096965	291.515006	NaN	NaN	NaN	NaN	0.000000	
60	737.360965	-7.981465	-190.126022	291.453795	NaN	NaN	NaN	NaN	0.000000	
61	736.925670	-8.051080	-190.156543	291.398704	NaN	NaN	NaN	NaN	0.000000	
62	736.484061	-8.113618	-190.188252	291.350945	NaN	NaN	NaN	NaN	0.000000	
63	736.040538	-8.166670	-190.220902	291.311533	NaN	NaN	NaN	NaN	0.000000	
64	735.600898	-8.209709	-190.254277	291.280963	NaN	NaN	NaN	NaN	0.000000	
65	735.170309	-8.244031	-190.288080	291.259115	NaN	NaN	NaN	NaN	0.000000	
66	734.750665	-8.271116	-190.321776	291.245303	NaN	NaN	NaN	NaN	0.000000	
67	734.340087	-8.291276	-190.354652	291.238515	NaN	NaN	NaN	NaN	0.000000	
