LIMS	// User ID
11-12-2017	// Evaluation date
P026__23__[321-17-39-45]	17-11-2017	17:39:41:534	// Source file name and timestamp
2000.000	// Sampling rate
3.561	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-8.876552	-8.291595	NaN	1937.498188	
1	-8.856061	-8.258815	NaN	1937.498188	
2	-8.838041	-8.246525	NaN	1937.498188	
3	-8.822316	-8.255233	NaN	1937.498188	
4	-8.808890	-8.283850	NaN	1937.498188	
5	-8.798243	-8.331022	NaN	1937.498188	
6	-8.790787	-8.395052	NaN	1937.498188	
7	-8.786604	-8.472942	NaN	1937.498188	
8	-8.785747	-8.561044	NaN	1937.498188	
9	-8.788528	-8.656790	NaN	1937.498188	
10	-8.794672	-8.759067	NaN	1937.498188	
11	-8.802436	-8.867263	NaN	1937.498188	
12	-8.809674	-8.980053	NaN	1937.498188	
13	-8.815162	-9.094428	NaN	1937.498188	
14	-8.818249	-9.205475	NaN	1937.498188	
15	-8.818241	-9.307456	NaN	1937.498188	
16	-8.814941	-9.395977	NaN	1937.498188	
17	-8.809221	-9.469379	NaN	1937.498188	
18	-8.802482	-9.528324	NaN	1937.498188	
19	-8.796161	-9.574938	NaN	1937.498188	
20	-8.792086	-9.612329	NaN	1937.498188	
21	-8.792288	-9.643585	NaN	1937.498188	
22	-8.797951	-9.670232	NaN	1937.498188	
23	-8.809182	-9.691730	NaN	1937.498188	
24	-8.825589	-9.706827	NaN	1937.498188	
25	-8.846543	-9.714883	NaN	1937.498188	
26	-8.871136	-9.715269	NaN	1937.498188	
27	-8.898412	-9.705932	NaN	1937.498188	
28	-8.927882	-9.683571	NaN	1937.498188	
29	-8.959479	-9.645719	NaN	1937.498188	
30	-8.993250	-9.592310	NaN	1937.498188	
31	-9.029628	-9.525139	NaN	1937.498188	
32	-9.069430	-9.446311	NaN	1937.498188	
33	-9.113302	-9.357541	NaN	1937.498188	
34	-9.161147	-9.260856	NaN	1937.498188	
35	-9.211516	-9.159023	NaN	1937.498188	
36	-9.261799	-9.054635	NaN	1937.498188	
37	-9.309498	-8.949741	NaN	1937.498188	
38	-9.353229	-8.846851	NaN	1937.498188	
39	-9.392913	-8.749128	NaN	1937.498188	
40	-9.429740	-8.659211	NaN	1937.498188	
41	-9.465918	-8.578288	NaN	1937.498188	
42	-9.503609	-8.506212	NaN	1937.498188	
43	-9.543280	-8.442378	NaN	1937.498188	
44	-9.582842	-8.386587	NaN	1937.498188	
45	-9.618385	-8.339626	NaN	1937.498188	
46	-9.645685	-8.303625	NaN	1937.498188	
47	-9.661129	-8.281354	NaN	1937.498188	
48	-9.662094	-8.275264	NaN	1937.498188	
49	-9.647669	-8.287622	NaN	1937.498188	
50	-9.619186	-8.320349	NaN	1937.498188	
51	-9.580010	-8.373989	NaN	1937.498188	
52	-9.535431	-8.447435	NaN	1937.498188	
53	-9.492094	-8.538402	NaN	1937.498188	
54	-9.456045	-8.643825	NaN	1937.498188	
55	-9.431047	-8.760490	NaN	1937.498188	
56	-9.418207	-8.885647	NaN	1937.498188	
57	-9.416341	-9.017080	NaN	1937.498188	
58	-9.422787	-9.152640	NaN	1937.498188	
59	-9.434133	-9.289495	NaN	1937.498188	
60	-9.446626	-9.424187	NaN	1937.498188	
61	-9.457129	-9.553769	NaN	1937.498188	
62	-9.464683	-9.676699	NaN	1937.498188	
63	-9.471035	-9.792677	NaN	1937.498188	
64	-9.478986	-9.901719	NaN	1937.498188	
65	-9.490224	-10.003521	NaN	1937.498188	
66	-9.504823	-10.097943	NaN	1937.498188	
67	-9.521819	-10.185492	NaN	1937.498188	
68	-9.539729	-10.266729	NaN	1937.498188	
69	-9.557042	-10.341688	NaN	1937.498188	
70	-9.572132	-10.410662	NaN	1937.498188	
71	-9.582881	-10.475294	NaN	1937.498188	
72	-9.587139	-10.537770	NaN	1937.498188	
73	-9.583472	-10.598939	NaN	1937.498188	
74	-9.571380	-10.658028	NaN	1937.498188	
75	-9.551276	-10.713969	NaN	1937.498188	
76	-9.524506	-10.766427	NaN	1937.498188	
77	-9.493151	-10.815749	NaN	1937.498188	
78	-9.459273	-10.861829	NaN	1937.498188	
79	-9.424466	-10.903232	NaN	1937.498188	
80	-9.390246	-10.938494	NaN	1937.498188	
81	-9.358142	-10.967702	NaN	1937.498188	
82	-9.329511	-10.991637	NaN	1937.498188	
83	-9.305625	-11.010113	NaN	1937.498188	
84	-9.286883	-11.021680	NaN	1937.498188	
85	-9.271986	-11.024651	NaN	1937.498188	
86	-9.258745	-11.018415	NaN	1937.498188	
87	-9.244850	-11.003406	NaN	1937.498188	
88	-9.227758	-10.980003	NaN	1937.498188	
89	-9.205155	-10.948004	NaN	1937.498188	
90	-9.175717	-10.906350	NaN	1937.498188	
91	-9.139054	-10.853089	NaN	1937.498188	
92	-9.094846	-10.786708	NaN	1937.498188	
93	-9.042276	-10.707486	NaN	1937.498188	
94	-8.980878	-10.616991	NaN	1937.498188	
95	-8.912276	-10.516809	NaN	1937.498188	
96	-8.840593	-10.408397	NaN	1937.498188	
97	-8.770395	-10.293781	NaN	1937.498188	
98	-8.704652	-10.175723	NaN	1937.498188	
99	-8.644645	-10.056810	NaN	1937.498188	
100	-8.590357	-9.938816	NaN	1937.498188	
101	-8.541087	-9.823990	NaN	1937.498188	
102	-8.496603	-9.715790	NaN	1937.498188	
103	-8.457446	-9.617179	NaN	1937.498188	
104	-8.424702	-9.529715	NaN	1937.498188	
105	-8.400362	-9.454251	NaN	1937.498188	
106	-8.387159	-9.390752	NaN	1937.498188	
