LIMS	// User ID
11-12-2017	// Evaluation date
P030__20__[321-19-24-5]	17-11-2017	19:24:00:883	// Source file name and timestamp
2000.000	// Sampling rate
4.262	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-4.823026	-14.425702	NaN	2063.368942	
1	-4.699644	-14.377772	NaN	2063.368942	
2	-4.588035	-14.324157	NaN	2063.368942	
3	-4.490155	-14.265626	NaN	2063.368942	
4	-4.408178	-14.203273	NaN	2063.368942	
5	-4.344090	-14.138048	NaN	2063.368942	
6	-4.298683	-14.070282	NaN	2063.368942	
7	-4.272791	-14.000029	NaN	2063.368942	
8	-4.268799	-13.927103	NaN	2063.368942	
9	-4.289048	-13.850561	NaN	2063.368942	
10	-4.333940	-13.768415	NaN	2063.368942	
11	-4.402227	-13.678144	NaN	2063.368942	
12	-4.490927	-13.578016	NaN	2063.368942	
13	-4.594841	-13.467618	NaN	2063.368942	
14	-4.707682	-13.347058	NaN	2063.368942	
15	-4.822559	-13.216762	NaN	2063.368942	
16	-4.931570	-13.078125	NaN	2063.368942	
17	-5.027345	-12.933945	NaN	2063.368942	
18	-5.105215	-12.788087	NaN	2063.368942	
19	-5.163488	-12.644087	NaN	2063.368942	
20	-5.202459	-12.504302	NaN	2063.368942	
21	-5.223516	-12.370953	NaN	2063.368942	
22	-5.228616	-12.246886	NaN	2063.368942	
23	-5.219787	-12.134393	NaN	2063.368942	
24	-5.199228	-12.033731	NaN	2063.368942	
25	-5.169712	-11.943200	NaN	2063.368942	
26	-5.134163	-11.860518	NaN	2063.368942	
27	-5.094952	-11.783891	NaN	2063.368942	
28	-5.054038	-11.712244	NaN	2063.368942	
29	-5.014245	-11.645225	NaN	2063.368942	
30	-4.980289	-11.583224	NaN	2063.368942	
31	-4.957315	-11.527158	NaN	2063.368942	
32	-4.948861	-11.477716	NaN	2063.368942	
33	-4.957341	-11.434869	NaN	2063.368942	
34	-4.984171	-11.398458	NaN	2063.368942	
35	-5.028101	-11.369050	NaN	2063.368942	
36	-5.085717	-11.347993	NaN	2063.368942	
37	-5.153546	-11.336659	NaN	2063.368942	
38	-5.227851	-11.335968	NaN	2063.368942	
39	-5.303533	-11.346998	NaN	2063.368942	
40	-5.374988	-11.371323	NaN	2063.368942	
41	-5.437219	-11.409681	NaN	2063.368942	
42	-5.485544	-11.460880	NaN	2063.368942	
43	-5.515613	-11.522831	NaN	2063.368942	
44	-5.524599	-11.594096	NaN	2063.368942	
45	-5.512196	-11.674049	NaN	2063.368942	
46	-5.480885	-11.761971	NaN	2063.368942	
47	-5.435198	-11.856395	NaN	2063.368942	
48	-5.379370	-11.955547	NaN	2063.368942	
49	-5.315566	-12.058032	NaN	2063.368942	
50	-5.244589	-12.162984	NaN	2063.368942	
51	-5.166835	-12.270240	NaN	2063.368942	
52	-5.082064	-12.380826	NaN	2063.368942	
53	-4.989436	-12.496661	NaN	2063.368942	
54	-4.888676	-12.619184	NaN	2063.368942	
55	-4.781559	-12.748238	NaN	2063.368942	
56	-4.672064	-12.881982	NaN	2063.368942	
57	-4.565191	-13.017844	NaN	2063.368942	
58	-4.466419	-13.153700	NaN	2063.368942	
59	-4.382621	-13.287691	NaN	2063.368942	
60	-4.322467	-13.416924	NaN	2063.368942	
61	-4.294027	-13.537522	NaN	2063.368942	
62	-4.300883	-13.646595	NaN	2063.368942	
63	-4.339734	-13.743412	NaN	2063.368942	
