LIMS	// User ID
11-12-2017	// Evaluation date
P028__19__[321-18-24-38]	17-11-2017	18:24:34:300	// Source file name and timestamp
2000.000	// Sampling rate
4.501	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-10.736150	-10.025499	NaN	2799.653680	
1	-10.756039	-9.921756	NaN	2799.653680	
2	-10.770858	-9.820834	NaN	2799.653680	
3	-10.782116	-9.723212	NaN	2799.653680	
4	-10.792598	-9.630664	NaN	2799.653680	
5	-10.805638	-9.545850	NaN	2799.653680	
6	-10.824122	-9.471382	NaN	2799.653680	
7	-10.850050	-9.408897	NaN	2799.653680	
8	-10.884909	-9.358336	NaN	2799.653680	
9	-10.929446	-9.317427	NaN	2799.653680	
10	-10.982527	-9.281319	NaN	2799.653680	
11	-11.041055	-9.243488	NaN	2799.653680	
12	-11.101515	-9.197670	NaN	2799.653680	
13	-11.161775	-9.139252	NaN	2799.653680	
14	-11.221809	-9.066190	NaN	2799.653680	
15	-11.282796	-8.979501	NaN	2799.653680	
16	-11.345409	-8.882800	NaN	2799.653680	
17	-11.408945	-8.781419	NaN	2799.653680	
18	-11.471830	-8.681326	NaN	2799.653680	
19	-11.532077	-8.588096	NaN	2799.653680	
20	-11.586860	-8.506685	NaN	2799.653680	
21	-11.632908	-8.441179	NaN	2799.653680	
22	-11.668334	-8.393926	NaN	2799.653680	
23	-11.693368	-8.365418	NaN	2799.653680	
24	-11.709202	-8.354622	NaN	2799.653680	
25	-11.716874	-8.358667	NaN	2799.653680	
26	-11.717024	-8.373269	NaN	2799.653680	
27	-11.709634	-8.394748	NaN	2799.653680	
28	-11.693450	-8.421521	NaN	2799.653680	
29	-11.666498	-8.453723	NaN	2799.653680	
30	-11.628017	-8.492363	NaN	2799.653680	
31	-11.579589	-8.538793	NaN	2799.653680	
32	-11.524668	-8.593911	NaN	2799.653680	
33	-11.467337	-8.657618	NaN	2799.653680	
34	-11.410818	-8.729060	NaN	2799.653680	
35	-11.356515	-8.806545	NaN	2799.653680	
36	-11.304118	-8.887132	NaN	2799.653680	
37	-11.252489	-8.967279	NaN	2799.653680	
38	-11.200500	-9.044295	NaN	2799.653680	
39	-11.147296	-9.117272	NaN	2799.653680	
40	-11.092290	-9.187273	NaN	2799.653680	
41	-11.035161	-9.257061	NaN	2799.653680	
42	-10.975876	-9.330073	NaN	2799.653680	
43	-10.914722	-9.408591	NaN	2799.653680	
44	-10.852358	-9.492129	NaN	2799.653680	
45	-10.789884	-9.577642	NaN	2799.653680	
46	-10.728650	-9.661563	NaN	2799.653680	
47	-10.669495	-9.741242	NaN	2799.653680	
48	-10.612247	-9.814491	NaN	2799.653680	
49	-10.556336	-9.878863	NaN	2799.653680	
50	-10.501658	-9.932321	NaN	2799.653680	
51	-10.448898	-9.974778	NaN	2799.653680	
52	-10.399304	-10.008617	NaN	2799.653680	
53	-10.353927	-10.037108	NaN	2799.653680	
54	-10.313117	-10.062588	NaN	2799.653680	
