LIMS	// User ID
11-12-2017	// Evaluation date
P029__19__[321-18-53-43]	17-11-2017	18:53:40:007	// Source file name and timestamp
2000.000	// Sampling rate
3.515	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-2.358454	-12.613592	NaN	1280.756746	
1	-2.326539	-12.584904	NaN	1280.756746	
2	-2.275294	-12.555875	NaN	1280.756746	
3	-2.210423	-12.526871	NaN	1280.756746	
4	-2.136480	-12.497688	NaN	1280.756746	
5	-2.056273	-12.468685	NaN	1280.756746	
6	-1.971047	-12.441091	NaN	1280.756746	
7	-1.880889	-12.416532	NaN	1280.756746	
8	-1.785933	-12.396567	NaN	1280.756746	
9	-1.685850	-12.381941	NaN	1280.756746	
10	-1.578735	-12.371796	NaN	1280.756746	
11	-1.462229	-12.363638	NaN	1280.756746	
12	-1.333757	-12.354337	NaN	1280.756746	
13	-1.189027	-12.341655	NaN	1280.756746	
14	-1.023630	-12.324979	NaN	1280.756746	
15	-0.836943	-12.304740	NaN	1280.756746	
16	-0.633068	-12.281604	NaN	1280.756746	
17	-0.419132	-12.255960	NaN	1280.756746	
18	-0.203752	-12.227392	NaN	1280.756746	
19	0.004993	-12.194957	NaN	1280.756746	
20	0.201918	-12.158271	NaN	1280.756746	
21	0.384910	-12.117793	NaN	1280.756746	
22	0.553552	-12.074311	NaN	1280.756746	
23	0.708125	-12.028723	NaN	1280.756746	
24	0.848649	-11.982114	NaN	1280.756746	
25	0.974213	-11.935554	NaN	1280.756746	
26	1.083418	-11.889345	NaN	1280.756746	
27	1.175096	-11.842503	NaN	1280.756746	
28	1.249046	-11.793577	NaN	1280.756746	
29	1.307411	-11.742285	NaN	1280.756746	
30	1.354736	-11.690371	NaN	1280.756746	
31	1.394992	-11.640882	NaN	1280.756746	
32	1.428568	-11.596673	NaN	1280.756746	
33	1.452843	-11.559467	NaN	1280.756746	
34	1.465498	-11.529680	NaN	1280.756746	
35	1.466974	-11.506471	NaN	1280.756746	
36	1.460205	-11.487998	NaN	1280.756746	
37	1.449314	-11.472177	NaN	1280.756746	
38	1.438676	-11.457430	NaN	1280.756746	
39	1.431697	-11.442896	NaN	1280.756746	
40	1.430128	-11.428120	NaN	1280.756746	
41	1.434156	-11.412475	NaN	1280.756746	
42	1.442416	-11.395424	NaN	1280.756746	
43	1.453069	-11.377618	NaN	1280.756746	
44	1.465440	-11.360944	NaN	1280.756746	
45	1.479398	-11.347228	NaN	1280.756746	
46	1.493614	-11.337216	NaN	1280.756746	
47	1.505772	-11.330344	NaN	1280.756746	
48	1.513312	-11.324993	NaN	1280.756746	
49	1.512717	-11.319253	NaN	1280.756746	
50	1.499622	-11.311389	NaN	1280.756746	
51	1.470325	-11.299481	NaN	1280.756746	
52	1.421899	-11.281611	NaN	1280.756746	
53	1.350914	-11.256895	NaN	1280.756746	
54	1.253870	-11.225727	NaN	1280.756746	
55	1.130237	-11.189259	NaN	1280.756746	
