LIMS	// User ID
11-12-2017	// Evaluation date
P024__21__[321-16-48-20]	17-11-2017	16:48:16:108	// Source file name and timestamp
2000.000	// Sampling rate
4.327	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-9.234351	-2.009905	NaN	2699.766157	
1	-9.265664	-2.031487	NaN	2699.766157	
2	-9.294569	-2.055418	NaN	2699.766157	
3	-9.317026	-2.081497	NaN	2699.766157	
4	-9.329610	-2.109436	NaN	2699.766157	
5	-9.329897	-2.138824	NaN	2699.766157	
6	-9.316338	-2.169090	NaN	2699.766157	
7	-9.288471	-2.199458	NaN	2699.766157	
8	-9.247482	-2.228888	NaN	2699.766157	
9	-9.195991	-2.256005	NaN	2699.766157	
10	-9.136770	-2.279015	NaN	2699.766157	
11	-9.071759	-2.295873	NaN	2699.766157	
12	-9.002486	-2.305013	NaN	2699.766157	
13	-8.931627	-2.305812	NaN	2699.766157	
14	-8.863472	-2.298280	NaN	2699.766157	
15	-8.802160	-2.283054	NaN	2699.766157	
16	-8.750203	-2.261718	NaN	2699.766157	
17	-8.708936	-2.236332	NaN	2699.766157	
18	-8.679190	-2.208707	NaN	2699.766157	
19	-8.660787	-2.180230	NaN	2699.766157	
20	-8.651970	-2.151956	NaN	2699.766157	
21	-8.650191	-2.124670	NaN	2699.766157	
22	-8.653434	-2.098953	NaN	2699.766157	
23	-8.660401	-2.075220	NaN	2699.766157	
24	-8.669871	-2.053760	NaN	2699.766157	
25	-8.680057	-2.034767	NaN	2699.766157	
26	-8.687932	-2.018359	NaN	2699.766157	
27	-8.689366	-2.004598	NaN	2699.766157	
28	-8.680351	-1.993505	NaN	2699.766157	
29	-8.657957	-1.985065	NaN	2699.766157	
30	-8.620477	-1.979237	NaN	2699.766157	
31	-8.567358	-1.975956	NaN	2699.766157	
32	-8.499196	-1.975134	NaN	2699.766157	
33	-8.417800	-1.976655	NaN	2699.766157	
34	-8.326320	-1.980373	NaN	2699.766157	
35	-8.229174	-1.986102	NaN	2699.766157	
36	-8.131163	-1.993607	NaN	2699.766157	
37	-8.036050	-2.002583	NaN	2699.766157	
38	-7.945647	-2.012922	NaN	2699.766157	
39	-7.859971	-2.025255	NaN	2699.766157	
40	-7.778451	-2.040702	NaN	2699.766157	
41	-7.701393	-2.059801	NaN	2699.766157	
42	-7.630050	-2.082241	NaN	2699.766157	
43	-7.565288	-2.107398	NaN	2699.766157	
44	-7.506232	-2.134570	NaN	2699.766157	
45	-7.449688	-2.162924	NaN	2699.766157	
46	-7.391171	-2.191439	NaN	2699.766157	
47	-7.327026	-2.218838	NaN	2699.766157	
48	-7.256007	-2.243783	NaN	2699.766157	
49	-7.179837	-2.265637	NaN	2699.766157	
50	-7.102471	-2.284969	NaN	2699.766157	
51	-7.028897	-2.303015	NaN	2699.766157	
52	-6.964283	-2.320885	NaN	2699.766157	
53	-6.912548	-2.339327	NaN	2699.766157	
54	-6.875446	-2.358757	NaN	2699.766157	
55	-6.853547	-2.379264	NaN	2699.766157	
56	-6.846872	-2.400606	NaN	2699.766157	
57	-6.854035	-2.422180	NaN	2699.766157	
58	-6.872185	-2.442987	NaN	2699.766157	
59	-6.898295	-2.461558	NaN	2699.766157	
60	-6.929867	-2.476159	NaN	2699.766157	
61	-6.964505	-2.485523	NaN	2699.766157	
62	-6.999774	-2.489341	NaN	2699.766157	
63	-7.033632	-2.487684	NaN	2699.766157	
64	-7.064885	-2.480440	NaN	2699.766157	
65	-7.093685	-2.467870	NaN	2699.766157	
66	-7.121224	-2.451186	NaN	2699.766157	
67	-7.148629	-2.432063	NaN	2699.766157	
68	-7.177284	-2.411885	NaN	2699.766157	
69	-7.210614	-2.391556	NaN	2699.766157	
70	-7.253952	-2.371550	NaN	2699.766157	
71	-7.311896	-2.351950	NaN	2699.766157	
72	-7.386208	-2.332467	NaN	2699.766157	
73	-7.475868	-2.312433	NaN	2699.766157	
74	-7.578703	-2.290785	NaN	2699.766157	
75	-7.692376	-2.266300	NaN	2699.766157	
76	-7.813343	-2.238387	NaN	2699.766157	
77	-7.936030	-2.207637	NaN	2699.766157	
78	-8.053629	-2.175303	NaN	2699.766157	
79	-8.159127	-2.142550	NaN	2699.766157	
80	-8.246323	-2.110246	NaN	2699.766157	
81	-8.311474	-2.079033	NaN	2699.766157	
82	-8.354491	-2.049371	NaN	2699.766157	
83	-8.378036	-2.021588	NaN	2699.766157	
84	-8.385313	-1.996191	NaN	2699.766157	
85	-8.378492	-1.974466	NaN	2699.766157	
86	-8.358229	-1.958003	NaN	2699.766157	
87	-8.324862	-1.947106	NaN	2699.766157	
88	-8.280452	-1.940822	NaN	2699.766157	
89	-8.229201	-1.938575	NaN	2699.766157	
90	-8.175957	-1.940706	NaN	2699.766157	
91	-8.124469	-1.947925	NaN	2699.766157	
92	-8.076453	-1.961072	NaN	2699.766157	
93	-8.031711	-1.981148	NaN	2699.766157	
94	-7.989016	-2.009085	NaN	2699.766157	
95	-7.946944	-2.044932	NaN	2699.766157	
96	-7.904403	-2.087285	NaN	2699.766157	
97	-7.861185	-2.134037	NaN	2699.766157	
98	-7.817981	-2.183918	NaN	2699.766157	
99	-7.776151	-2.236968	NaN	2699.766157	
100	-7.738400	-2.293106	NaN	2699.766157	
101	-7.709226	-2.350977	NaN	2699.766157	
102	-7.693435	-2.408963	NaN	2699.766157	
103	-7.694382	-2.466473	NaN	2699.766157	
104	-7.714439	-2.523592	NaN	2699.766157	
105	-7.755975	-2.580210	NaN	2699.766157	
106	-7.820308	-2.635706	NaN	2699.766157	
107	-7.906306	-2.688876	NaN	2699.766157	
108	-8.010576	-2.737844	NaN	2699.766157	
109	-8.128397	-2.780212	NaN	2699.766157	
110	-8.254858	-2.813748	NaN	2699.766157	
111	-8.386274	-2.837090	NaN	2699.766157	
112	-8.520786	-2.849939	NaN	2699.766157	
113	-8.657323	-2.853025	NaN	2699.766157	
114	-8.794021	-2.848138	NaN	2699.766157	
115	-8.928047	-2.837934	NaN	2699.766157	
116	-9.056527	-2.825235	NaN	2699.766157	
117	-9.176606	-2.812330	NaN	2699.766157	
118	-9.284938	-2.800825	NaN	2699.766157	
119	-9.378022	-2.791726	NaN	2699.766157	
120	-9.452536	-2.785498	NaN	2699.766157	
121	-9.504822	-2.782091	NaN	2699.766157	
122	-9.531242	-2.780949	NaN	2699.766157	
123	-9.529685	-2.780973	NaN	2699.766157	
124	-9.499740	-2.780479	NaN	2699.766157	
125	-9.441807	-2.777385	NaN	2699.766157	
126	-9.357140	-2.769949	NaN	2699.766157	
127	-9.247941	-2.757527	NaN	2699.766157	
128	-9.116950	-2.740820	NaN	2699.766157	
129	-8.967358	-2.721641	NaN	2699.766157	
130	-8.803050	-2.702173	NaN	2699.766157	
131	-8.628888	-2.684253	NaN	2699.766157	
132	-8.450773	-2.669196	NaN	2699.766157	
133	-8.274888	-2.657871	NaN	2699.766157	
134	-8.106680	-2.650752	NaN	2699.766157	
135	-7.950662	-2.647952	NaN	2699.766157	
136	-7.810168	-2.649231	NaN	2699.766157	
137	-7.686748	-2.653984	NaN	2699.766157	
138	-7.580913	-2.661215	NaN	2699.766157	
139	-7.493099	-2.669761	NaN	2699.766157	
140	-7.422892	-2.679066	NaN	2699.766157	
141	-7.368771	-2.689715	NaN	2699.766157	
142	-7.329520	-2.702890	NaN	2699.766157	
143	-7.304489	-2.719588	NaN	2699.766157	
144	-7.292430	-2.740382	NaN	2699.766157	
145	-7.290876	-2.765436	NaN	2699.766157	
146	-7.296315	-2.794505	NaN	2699.766157	
147	-7.304589	-2.826904	NaN	2699.766157	
148	-7.310975	-2.861457	NaN	2699.766157	
149	-7.310518	-2.896417	NaN	2699.766157	
150	-7.299225	-2.929640	NaN	2699.766157	
151	-7.275014	-2.959291	NaN	2699.766157	
152	-7.238202	-2.984296	NaN	2699.766157	
153	-7.192102	-3.003708	NaN	2699.766157	
154	-7.142645	-3.016087	NaN	2699.766157	
155	-7.096102	-3.020250	NaN	2699.766157	
156	-7.056836	-3.016612	NaN	2699.766157	
157	-7.026972	-3.007195	NaN	2699.766157	
158	-7.006814	-2.994337	NaN	2699.766157	
159	-6.994880	-2.979696	NaN	2699.766157	
160	-6.988994	-2.964059	NaN	2699.766157	
161	-6.988202	-2.947391	NaN	2699.766157	
162	-6.993017	-2.929121	NaN	2699.766157	
163	-7.004003	-2.908968	NaN	2699.766157	
164	-7.020938	-2.887491	NaN	2699.766157	
165	-7.043656	-2.865576	NaN	2699.766157	
166	-7.073473	-2.843651	NaN	2699.766157	
167	-7.113240	-2.821442	NaN	2699.766157	
168	-7.165733	-2.797974	NaN	2699.766157	
169	-7.232038	-2.771533	NaN	2699.766157	
170	-7.311574	-2.739879	NaN	2699.766157	
171	-7.403177	-2.701266	NaN	2699.766157	
172	-7.505276	-2.655777	NaN	2699.766157	
173	-7.615185	-2.605350	NaN	2699.766157	
174	-7.728618	-2.552503	NaN	2699.766157	
175	-7.839693	-2.499375	NaN	2699.766157	
176	-7.942009	-2.447584	NaN	2699.766157	
177	-8.030857	-2.398340	NaN	2699.766157	
178	-8.104645	-2.352538	NaN	2699.766157	
179	-8.164192	-2.310834	NaN	2699.766157	
180	-8.210992	-2.273706	NaN	2699.766157	
181	-8.246386	-2.241503	NaN	2699.766157	
182	-8.271886	-2.214486	NaN	2699.766157	
183	-8.289232	-2.192861	NaN	2699.766157	
184	-8.300174	-2.176804	NaN	2699.766157	
185	-8.307122	-2.166489	NaN	2699.766157	
186	-8.313839	-2.162101	NaN	2699.766157	
187	-8.325048	-2.163852	NaN	2699.766157	
188	-8.345507	-2.171998	NaN	2699.766157	
189	-8.378801	-2.186567	NaN	2699.766157	
190	-8.426065	-2.206519	NaN	2699.766157	
191	-8.486018	-2.229404	NaN	2699.766157	
192	-8.556318	-2.252625	NaN	2699.766157	
193	-8.634263	-2.274697	NaN	2699.766157	
194	-8.716333	-2.294872	NaN	2699.766157	
195	-8.797962	-2.312538	NaN	2699.766157	
196	-8.874124	-2.327725	NaN	2699.766157	
197	-8.940473	-2.341664	NaN	2699.766157	
198	-8.994525	-2.356274	NaN	2699.766157	
199	-9.035774	-2.373410	NaN	2699.766157	
200	-9.065062	-2.394672	NaN	2699.766157	
201	-9.084304	-2.421465	NaN	2699.766157	
202	-9.096281	-2.455064	NaN	2699.766157	
203	-9.103608	-2.496379	NaN	2699.766157	
204	-9.107418	-2.545136	NaN	2699.766157	
205	-9.107418	-2.599283	NaN	2699.766157	
206	-9.103304	-2.655416	NaN	2699.766157	
207	-9.095621	-2.709694	NaN	2699.766157	
208	-9.085210	-2.759011	NaN	2699.766157	
209	-9.072390	-2.802205	NaN	2699.766157	
210	-9.056696	-2.839974	NaN	2699.766157	
211	-9.037147	-2.873480	NaN	2699.766157	
212	-9.013076	-2.903267	NaN	2699.766157	
213	-8.984970	-2.928989	NaN	2699.766157	
214	-8.954515	-2.949649	NaN	2699.766157	
215	-8.923824	-2.964378	NaN	2699.766157	
216	-8.894706	-2.972935	NaN	2699.766157	
217	-8.868190	-2.975129	NaN	2699.766157	
218	-8.844026	-2.969960	NaN	2699.766157	
219	-8.820679	-2.955576	NaN	2699.766157	
220	-8.795856	-2.930292	NaN	2699.766157	
221	-8.766684	-2.893925	NaN	2699.766157	
222	-8.729589	-2.847791	NaN	2699.766157	
223	-8.680421	-2.793403	NaN	2699.766157	
224	-8.615134	-2.731727	NaN	2699.766157	
225	-8.530772	-2.663832	NaN	2699.766157	
226	-8.426514	-2.591535	NaN	2699.766157	
227	-8.304258	-2.516976	NaN	2699.766157	
228	-8.168210	-2.441933	NaN	2699.766157	
229	-8.024013	-2.367672	NaN	2699.766157	
230	-7.877671	-2.295063	NaN	2699.766157	
231	-7.734499	-2.224664	NaN	2699.766157	
232	-7.599476	-2.156797	NaN	2699.766157	
233	-7.478450	-2.091606	NaN	2699.766157	
234	-7.377646	-2.029110	NaN	2699.766157	
235	-7.302037	-1.969239	NaN	2699.766157	
236	-7.254784	-1.911874	NaN	2699.766157	
237	-7.237157	-1.856876	NaN	2699.766157	
238	-7.248341	-1.804115	NaN	2699.766157	
239	-7.286264	-1.753499	NaN	2699.766157	
240	-7.348935	-1.704999	NaN	2699.766157	
241	-7.434030	-1.658683	NaN	2699.766157	
242	-7.537008	-1.614747	NaN	2699.766157	
243	-7.651119	-1.573554	NaN	2699.766157	
244	-7.769888	-1.535682	NaN	2699.766157	
245	-7.888738	-1.501971	NaN	2699.766157	
246	-8.004402	-1.473599	NaN	2699.766157	
247	-8.114105	-1.452153	NaN	2699.766157	
248	-8.215936	-1.439450	NaN	2699.766157	
249	-8.309256	-1.436800	NaN	2699.766157	
250	-8.393742	-1.444521	NaN	2699.766157	
251	-8.467870	-1.462517	NaN	2699.766157	
252	-8.528785	-1.490825	NaN	2699.766157	
253	-8.573555	-1.529047	NaN	2699.766157	
254	-8.600142	-1.575754	NaN	2699.766157	
255	-8.607559	-1.628952	NaN	2699.766157	
256	-8.595804	-1.686788	NaN	2699.766157	
257	-8.565855	-1.747710	NaN	2699.766157	
258	-8.519440	-1.810349	NaN	2699.766157	
259	-8.458276	-1.873416	NaN	2699.766157	
260	-8.383605	-1.935597	NaN	2699.766157	
261	-8.296585	-1.995450	NaN	2699.766157	
262	-8.198390	-2.051292	NaN	2699.766157	
263	-8.090041	-2.101079	NaN	2699.766157	
264	-7.973088	-2.142552	NaN	2699.766157	
265	-7.850334	-2.173928	NaN	2699.766157	
266	-7.725472	-2.194626	NaN	2699.766157	
267	-7.602478	-2.205502	NaN	2699.766157	
268	-7.485312	-2.208592	NaN	2699.766157	
269	-7.377614	-2.206377	NaN	2699.766157	
270	-7.282672	-2.201055	NaN	2699.766157	
271	-7.203362	-2.194379	NaN	2699.766157	
272	-7.141777	-2.187747	NaN	2699.766157	
273	-7.098801	-2.182275	NaN	2699.766157	
274	-7.073615	-2.178853	NaN	2699.766157	
275	-7.063973	-2.178202	NaN	2699.766157	
276	-7.067547	-2.180901	NaN	2699.766157	
277	-7.082680	-2.187425	NaN	2699.766157	
278	-7.107727	-2.198163	NaN	2699.766157	
279	-7.140385	-2.213435	NaN	2699.766157	
280	-7.178138	-2.233497	NaN	2699.766157	
281	-7.218692	-2.258551	NaN	2699.766157	
282	-7.259547	-2.288738	NaN	2699.766157	
283	-7.298421	-2.324132	NaN	2699.766157	
284	-7.335133	-2.364720	NaN	2699.766157	
285	-7.372144	-2.410387	NaN	2699.766157	
286	-7.412639	-2.460879	NaN	2699.766157	
287	-7.458647	-2.515765	NaN	2699.766157	
288	-7.510824	-2.574381	NaN	2699.766157	
289	-7.569328	-2.635766	NaN	2699.766157	
290	-7.634652	-2.698579	NaN	2699.766157	
291	-7.707910	-2.760987	NaN	2699.766157	
292	-7.790266	-2.820822	NaN	2699.766157	
293	-7.881222	-2.876270	NaN	2699.766157	
294	-7.977387	-2.926301	NaN	2699.766157	
295	-8.073696	-2.970028	NaN	2699.766157	
296	-8.165398	-3.006070	NaN	2699.766157	
297	-8.248341	-3.033013	NaN	2699.766157	
298	-8.318419	-3.050161	NaN	2699.766157	
299	-8.371890	-3.057763	NaN	2699.766157	
300	-8.406012	-3.056731	NaN	2699.766157	
301	-8.419163	-3.047847	NaN	2699.766157	
302	-8.410737	-3.031240	NaN	2699.766157	
303	-8.381104	-3.006958	NaN	2699.766157	
