LIMS	// User ID
11-12-2017	// Evaluation date
P027__1__[321-17-47-44]	17-11-2017	17:47:34:842	// Source file name and timestamp
2000.000	// Sampling rate
10.000	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	-8.127031	583.822744	NaN	NaN	199.404413	248.771449	NaN	NaN	NaN	
1	-8.053910	583.795173	NaN	NaN	199.398142	248.798651	NaN	NaN	NaN	
2	-7.975931	583.776109	NaN	NaN	199.392662	248.820358	NaN	NaN	NaN	
3	-7.894699	583.760936	NaN	NaN	199.388347	248.837643	NaN	NaN	NaN	
4	-7.813077	583.746818	NaN	NaN	199.385834	248.852031	NaN	NaN	NaN	
5	-7.735377	583.732286	NaN	NaN	199.385738	248.865185	NaN	NaN	NaN	
6	-7.667049	583.717170	NaN	NaN	199.388320	248.878285	NaN	NaN	NaN	
7	-7.612980	583.703165	NaN	NaN	199.393404	248.891674	NaN	NaN	NaN	
8	-7.575482	583.692801	NaN	NaN	199.400433	248.905219	NaN	NaN	NaN	
9	-7.554142	583.687904	NaN	NaN	199.408722	248.918829	NaN	NaN	NaN	
10	-7.547275	583.689127	NaN	NaN	199.417754	248.932622	NaN	NaN	NaN	
11	-7.552713	583.696272	NaN	NaN	199.427344	248.946831	NaN	NaN	NaN	
12	-7.567415	583.709117	NaN	NaN	199.437734	248.961542	NaN	NaN	NaN	
13	-7.587601	583.728238	NaN	NaN	199.449448	248.976424	NaN	NaN	NaN	
14	-7.609992	583.755029	NaN	NaN	199.463080	248.990701	NaN	NaN	NaN	
15	-7.632503	583.790924	NaN	NaN	199.479203	249.003372	NaN	NaN	NaN	
16	-7.653548	583.836610	NaN	NaN	199.498170	249.013418	NaN	NaN	NaN	
17	-7.671368	583.891761	NaN	NaN	199.519804	249.019836	NaN	NaN	NaN	
18	-7.684510	583.955269	NaN	NaN	199.543327	249.021719	NaN	NaN	NaN	
19	-7.692603	584.026000	NaN	NaN	199.567659	249.018642	NaN	NaN	NaN	
20	-7.696628	584.103251	NaN	NaN	199.591860	249.010916	NaN	NaN	NaN	
21	-7.698665	584.186116	NaN	NaN	199.615287	248.999325	NaN	NaN	NaN	
22	-7.700847	584.272833	NaN	NaN	199.637518	248.984653	NaN	NaN	NaN	
23	-7.704020	584.361202	NaN	NaN	199.658343	248.967318	NaN	NaN	NaN	
24	-7.707787	584.449541	NaN	NaN	199.677676	248.947283	NaN	NaN	NaN	
25	-7.711637	584.537388	NaN	NaN	199.695515	248.924490	NaN	NaN	NaN	
26	-7.715204	584.625141	NaN	NaN	199.712100	248.899417	NaN	NaN	NaN	
27	-7.717675	584.712908	NaN	NaN	199.727859	248.873013	NaN	NaN	NaN	
28	-7.717454	584.800173	NaN	NaN	199.743100	248.846155	NaN	NaN	NaN	
29	-7.712373	584.885999	NaN	NaN	199.757847	248.819388	NaN	NaN	NaN	
30	-7.700444	584.968648	NaN	NaN	199.771884	248.793058	NaN	NaN	NaN	
31	-7.680345	585.045996	NaN	NaN	199.784755	248.767398	NaN	NaN	NaN	
32	-7.651069	585.117339	NaN	NaN	199.795777	248.742632	NaN	NaN	NaN	
33	-7.612179	585.184147	NaN	NaN	199.804214	248.719196	NaN	NaN	NaN	
34	-7.564953	585.248973	NaN	NaN	199.809546	248.697665	NaN	NaN	NaN	
35	-7.512475	585.314421	NaN	NaN	199.811627	248.678466	NaN	NaN	NaN	
36	-7.458086	585.382958	NaN	NaN	199.810717	248.661763	NaN	NaN	NaN	
37	-7.403566	585.456709	NaN	NaN	199.807421	248.647570	NaN	NaN	NaN	
38	-7.348395	585.536691	NaN	NaN	199.802499	248.636026	NaN	NaN	NaN	
39	-7.290620	585.622530	NaN	NaN	199.796704	248.627499	NaN	NaN	NaN	
40	-7.228525	585.713797	NaN	NaN	199.790835	248.622170	NaN	NaN	NaN	
41	-7.161734	585.811329	NaN	NaN	199.785790	248.619604	NaN	NaN	NaN	
42	-7.091521	585.916653	NaN	NaN	199.782337	248.618911	NaN	NaN	NaN	
43	-7.020623	586.030609	NaN	NaN	199.780793	248.619143	NaN	NaN	NaN	
44	-6.952270	586.153319	NaN	NaN	199.781033	248.619250	NaN	NaN	NaN	
45	-6.888946	586.284966	NaN	NaN	199.782836	248.617761	NaN	NaN	NaN	
46	-6.831982	586.425448	NaN	NaN	199.786039	248.613030	NaN	NaN	NaN	
47	-6.781371	586.574006	NaN	NaN	199.790457	248.603934	NaN	NaN	NaN	
48	-6.735804	586.729944	NaN	NaN	199.795846	248.590018	NaN	NaN	NaN	
49	-6.694077	586.892498	NaN	NaN	199.801773	248.571011	NaN	NaN	NaN	
50	-6.656501	587.059864	NaN	NaN	199.807368	248.546630	NaN	NaN	NaN	
51	-6.624367	587.229845	NaN	NaN	199.811497	248.516769	NaN	NaN	NaN	
52	-6.598592	587.401317	NaN	NaN	199.813273	248.481444	NaN	NaN	NaN	
53	-6.579787	587.573786	NaN	NaN	199.812292	248.440664	NaN	NaN	NaN	
54	-6.569452	587.746140	NaN	NaN	199.808564	248.394810	NaN	NaN	NaN	
55	-6.570067	587.916764	NaN	NaN	199.802215	248.344820	NaN	NaN	NaN	
56	-6.583777	588.084474	NaN	NaN	199.793076	248.291678	NaN	NaN	NaN	
57	-6.611348	588.249466	NaN	NaN	199.780606	248.236145	NaN	NaN	NaN	
58	-6.652196	588.413508	NaN	NaN	199.764312	248.178972	NaN	NaN	NaN	
59	-6.705206	588.578522	NaN	NaN	199.744084	248.120955	NaN	NaN	NaN	
60	-6.769224	588.745180	NaN	NaN	199.720191	248.062754	NaN	NaN	NaN	
61	-6.842396	588.913396	NaN	NaN	199.693092	248.004567	NaN	NaN	NaN	
62	-6.921456	589.083614	NaN	NaN	199.663243	247.945957	NaN	NaN	NaN	
63	-7.002379	589.256729	NaN	NaN	199.631132	247.886562	NaN	NaN	NaN	
64	-7.081870	589.432907	NaN	NaN	199.597511	247.826920	NaN	NaN	NaN	
65	-7.158292	589.611199	NaN	NaN	199.563378	247.768156	NaN	NaN	NaN	
66	-7.231545	589.789955	NaN	NaN	199.529592	247.711219	NaN	NaN	NaN	
67	-7.302140	589.967458	NaN	NaN	199.496678	247.656699	NaN	NaN	NaN	
68	-7.370608	590.143138	NaN	NaN	199.465122	247.605144	NaN	NaN	NaN	
69	-7.437769	590.317703	NaN	NaN	199.435495	247.557491	NaN	NaN	NaN	
70	-7.504442	590.491392	NaN	NaN	199.408052	247.515213	NaN	NaN	NaN	
71	-7.570292	590.663039	NaN	NaN	199.382544	247.479992	NaN	NaN	NaN	
72	-7.633767	590.831024	NaN	NaN	199.358519	247.453258	NaN	NaN	NaN	
73	-7.693431	590.994204	NaN	NaN	199.335612	247.435932	NaN	NaN	NaN	
74	-7.748707	591.152036	NaN	NaN	199.313614	247.428399	NaN	NaN	NaN	
75	-7.799529	591.304442	NaN	NaN	199.292477	247.430547	NaN	NaN	NaN	
76	-7.846594	591.451713	NaN	NaN	199.272327	247.441761	NaN	NaN	NaN	
77	-7.892224	591.594425	NaN	NaN	199.253479	247.460895	NaN	NaN	NaN	
78	-7.939592	591.733377	NaN	NaN	199.236468	247.486206	NaN	NaN	NaN	
79	-7.990835	591.869542	NaN	NaN	199.221968	247.515487	NaN	NaN	NaN	
80	-8.046550	592.004031	NaN	NaN	199.210473	247.546626	NaN	NaN	NaN	
81	-8.106371	592.137783	NaN	NaN	199.202020	247.578022	NaN	NaN	NaN	
82	-8.169494	592.270687	NaN	NaN	199.196214	247.608293	NaN	NaN	NaN	
83	-8.235174	592.401215	NaN	NaN	199.192504	247.635820	NaN	NaN	NaN	
84	-8.302649	592.527663	NaN	NaN	199.190523	247.658893	NaN	NaN	NaN	
85	-8.370775	592.649383	NaN	NaN	199.190088	247.676316	NaN	NaN	NaN	
86	-8.438213	592.766393	NaN	NaN	199.190871	247.687644	NaN	NaN	NaN	
87	-8.503320	592.878460	NaN	NaN	199.192411	247.692957	NaN	NaN	NaN	
88	-8.563739	592.985019	NaN	NaN	199.194438	247.692628	NaN	NaN	NaN	
89	-8.616814	593.085914	NaN	NaN	199.197212	247.687075	NaN	NaN	NaN	
90	-8.660576	593.181882	NaN	NaN	199.201552	247.676612	NaN	NaN	NaN	
91	-8.694767	593.274248	NaN	NaN	199.208329	247.661776	NaN	NaN	NaN	
92	-8.721083	593.364932	NaN	NaN	199.217901	247.643825	NaN	NaN	NaN	
93	-8.741799	593.456486	NaN	NaN	199.230136	247.624572	NaN	NaN	NaN	
94	-8.758423	593.550770	NaN	NaN	199.244619	247.605789	NaN	NaN	NaN	
95	-8.772051	593.647581	NaN	NaN	199.260746	247.588831	NaN	NaN	NaN	
96	-8.783980	593.745152	NaN	NaN	199.277821	247.574538	NaN	NaN	NaN	
97	-8.795196	593.841679	NaN	NaN	199.295106	247.563452	NaN	NaN	NaN	
98	-8.805833	593.936288	NaN	NaN	199.311818	247.556190	NaN	NaN	NaN	
99	-8.815464	594.029215	NaN	NaN	199.327400	247.553618	NaN	NaN	NaN	
100	-8.823073	594.121473	NaN	NaN	199.341766	247.556763	NaN	NaN	NaN	
101	-8.826709	594.214015	NaN	NaN	199.355182	247.566441	NaN	NaN	NaN	
102	-8.824249	594.307154	NaN	NaN	199.368006	247.583013	NaN	NaN	NaN	
103	-8.815020	594.401088	NaN	NaN	199.380487	247.606686	NaN	NaN	NaN	
104	-8.800345	594.496408	NaN	NaN	199.392674	247.637785	NaN	NaN	NaN	
105	-8.782170	594.593513	NaN	NaN	199.404509	247.676479	NaN	NaN	NaN	
106	-8.761731	594.691727	NaN	NaN	199.415945	247.722351	NaN	NaN	NaN	
107	-8.739916	594.789206	NaN	NaN	199.426948	247.774347	NaN	NaN	NaN	
108	-8.717895	594.883630	NaN	NaN	199.437339	247.831125	NaN	NaN	NaN	
109	-8.696621	594.972855	NaN	NaN	199.446769	247.891373	NaN	NaN	NaN	
110	-8.676018	595.055318	NaN	NaN	199.454956	247.953988	NaN	NaN	NaN	
111	-8.654711	595.130458	NaN	NaN	199.461813	248.018268	NaN	NaN	NaN	
112	-8.630541	595.198635	NaN	NaN	199.467320	248.083833	NaN	NaN	NaN	
113	-8.602204	595.260825	NaN	NaN	199.471562	248.150424	NaN	NaN	NaN	
114	-8.570639	595.318904	NaN	NaN	199.474807	248.217994	NaN	NaN	NaN	
115	-8.538805	595.375427	NaN	NaN	199.477320	248.286521	NaN	NaN	NaN	
116	-8.510699	595.432593	NaN	NaN	199.479205	248.355404	NaN	NaN	NaN	
117	-8.490128	595.492045	NaN	NaN	199.480328	248.423476	NaN	NaN	NaN	
118	-8.479190	595.555477	NaN	NaN	199.480343	248.489871	NaN	NaN	NaN	
119	-8.477236	595.624677	NaN	NaN	199.479032	248.554608	NaN	NaN	NaN	
120	-8.480846	595.700740	NaN	NaN	199.476665	248.618366	NaN	NaN	NaN	
