LIMS	// User ID
11-12-2017	// Evaluation date
P026__31__[321-17-43-15]	17-11-2017	17:43:11:577	// Source file name and timestamp
2000.000	// Sampling rate
3.614	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-0.188500	-7.195769	NaN	3683.154796	
1	-0.205592	-7.236578	NaN	3683.154796	
2	-0.210739	-7.276967	NaN	3683.154796	
3	-0.207788	-7.316295	NaN	3683.154796	
4	-0.199840	-7.354619	NaN	3683.154796	
5	-0.189125	-7.392673	NaN	3683.154796	
6	-0.177398	-7.430768	NaN	3683.154796	
7	-0.165749	-7.467376	NaN	3683.154796	
8	-0.154953	-7.499317	NaN	3683.154796	
9	-0.146956	-7.523532	NaN	3683.154796	
10	-0.145556	-7.538033	NaN	3683.154796	
11	-0.154581	-7.541784	NaN	3683.154796	
12	-0.174905	-7.534925	NaN	3683.154796	
13	-0.203627	-7.518496	NaN	3683.154796	
14	-0.236214	-7.493369	NaN	3683.154796	
15	-0.268856	-7.460030	NaN	3683.154796	
16	-0.298831	-7.419172	NaN	3683.154796	
17	-0.324062	-7.372313	NaN	3683.154796	
18	-0.343568	-7.322455	NaN	3683.154796	
19	-0.357980	-7.273985	NaN	3683.154796	
20	-0.368693	-7.231242	NaN	3683.154796	
21	-0.376486	-7.197090	NaN	3683.154796	
22	-0.381555	-7.172806	NaN	3683.154796	
23	-0.384378	-7.158443	NaN	3683.154796	
24	-0.385169	-7.152567	NaN	3683.154796	
25	-0.383010	-7.152479	NaN	3683.154796	
26	-0.376678	-7.155480	NaN	3683.154796	
27	-0.365450	-7.159573	NaN	3683.154796	
28	-0.349064	-7.162808	NaN	3683.154796	
29	-0.328011	-7.162897	NaN	3683.154796	
30	-0.303271	-7.158502	NaN	3683.154796	
31	-0.275232	-7.150280	NaN	3683.154796	
32	-0.243716	-7.140087	NaN	3683.154796	
33	-0.209147	-7.130232	NaN	3683.154796	
34	-0.172876	-7.123319	NaN	3683.154796	
35	-0.136695	-7.121266	NaN	3683.154796	
36	-0.102661	-7.124842	NaN	3683.154796	
37	-0.072931	-7.134549	NaN	3683.154796	
38	-0.049028	-7.150923	NaN	3683.154796	
39	-0.031646	-7.173995	NaN	3683.154796	
40	-0.022140	-7.203005	NaN	3683.154796	
41	-0.023760	-7.236625	NaN	3683.154796	
42	-0.040086	-7.273720	NaN	3683.154796	
43	-0.072037	-7.314103	NaN	3683.154796	
44	-0.117040	-7.358788	NaN	3683.154796	
45	-0.170902	-7.409734	NaN	3683.154796	
46	-0.229588	-7.468794	NaN	3683.154796	
47	-0.289565	-7.536099	NaN	3683.154796	
48	-0.347590	-7.609190	NaN	3683.154796	
49	-0.400797	-7.683967	NaN	3683.154796	
50	-0.447097	-7.756965	NaN	3683.154796	
51	-0.485040	-7.826806	NaN	3683.154796	
52	-0.513423	-7.893810	NaN	3683.154796	
