LIMS	// User ID
11-12-2017	// Evaluation date
P029__3__[321-18-41-26]	17-11-2017	18:41:21:634	// Source file name and timestamp
2000.000	// Sampling rate
4.788	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	288.727924	209.541849	-177.740713	319.247578	221.016183	270.189142	-10.047905	298.616595	0.000000	
1	288.767324	209.506760	-177.731889	319.252089	221.042224	270.166164	-10.061374	298.613181	0.000000	
2	288.809822	209.477007	-177.722189	319.256544	221.062479	270.143954	-10.075336	298.609885	0.000000	
3	288.854593	209.450106	-177.711855	319.261506	221.077534	270.119635	-10.090558	298.605931	0.000000	
4	288.900910	209.424233	-177.701106	319.267305	221.088964	270.091423	-10.107105	298.600835	0.000000	
5	288.948086	209.398427	-177.690147	319.274052	221.098561	270.058917	-10.124556	298.594522	0.000000	
6	288.995403	209.371996	-177.679192	319.281642	221.107721	270.022367	-10.142527	298.587044	0.000000	
7	289.042053	209.343943	-177.668478	319.289742	221.117484	269.981964	-10.160911	298.578316	0.000000	
8	289.087065	209.312373	-177.658288	319.297772	221.128903	269.937138	-10.179982	298.567830	0.000000	
9	289.129229	209.274693	-177.648964	319.304874	221.142926	269.886917	-10.200341	298.554781	0.000000	
10	289.167297	209.228901	-177.640863	319.310084	221.159643	269.831755	-10.222668	298.538865	0.000000	
11	289.200755	209.174634	-177.634147	319.312962	221.177978	269.774423	-10.247510	298.520993	0.000000	
12	289.230357	209.113451	-177.628648	319.314018	221.196480	269.718616	-10.274910	298.502953	0.000000	
13	289.257560	209.048669	-177.624016	319.314285	221.214084	269.667517	-10.304064	298.486548	0.000000	
14	289.283714	208.984448	-177.619929	319.314684	221.229997	269.623809	-10.333640	298.473256	0.000000	
15	289.309827	208.924357	-177.616161	319.315853	221.243596	269.589551	-10.362446	298.464141	0.000000	
16	289.336596	208.870474	-177.612567	319.318175	221.254685	269.565474	-10.389745	298.459639	0.000000	
17	289.364426	208.823248	-177.609083	319.321793	221.263643	269.550659	-10.415268	298.459435	0.000000	
18	289.393436	208.781834	-177.605723	319.326623	221.271268	269.542877	-10.439116	298.462597	0.000000	
19	289.423445	208.744919	-177.602581	319.332341	221.278342	269.539598	-10.461566	298.467945	0.000000	
