LIMS	// User ID
11-12-2017	// Evaluation date
P025__5__[321-16-58-56]	17-11-2017	16:58:51:045	// Source file name and timestamp
2000.000	// Sampling rate
5.061	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	330.667579	272.848998	-261.965410	253.608592	172.172857	228.873235	-65.692108	242.425772	0.000000	
1	330.706046	272.932647	-262.009478	253.610118	172.201584	228.853108	-65.682808	242.416342	0.000000	
2	330.740271	273.018301	-262.052588	253.612574	172.231326	228.843921	-65.670355	242.412243	0.000000	
3	330.766758	273.104814	-262.094390	253.614222	172.261049	228.846670	-65.654341	242.412937	0.000000	
4	330.782745	273.191373	-262.134819	253.612299	172.289256	228.861426	-65.634827	242.416910	0.000000	
5	330.786916	273.277960	-262.173650	253.604490	172.314536	228.887979	-65.611906	242.422781	0.000000	
6	330.778743	273.364739	-262.209854	253.589564	172.335876	228.925178	-65.585238	242.429346	0.000000	
7	330.757599	273.451452	-262.241942	253.566971	172.352739	228.970208	-65.554146	242.435028	0.000000	
8	330.722727	273.537908	-262.268971	253.536822	172.364882	229.019076	-65.518053	242.438080	0.000000	
9	330.674371	273.624482	-262.290808	253.500515	172.372182	229.067530	-65.476872	242.437342	0.000000	
10	330.614962	273.711522	-262.307539	253.460575	172.374773	229.111650	-65.431247	242.432461	0.000000	
11	330.548404	273.798470	-262.319224	253.419206	172.373259	229.148129	-65.382428	242.423230	0.000000	
12	330.478001	273.883779	-262.326336	253.377223	172.368746	229.174570	-65.331861	242.409100	0.000000	
13	330.405221	273.965908	-262.330048	253.334103	172.362605	229.190148	-65.280650	242.389469	0.000000	
14	330.329811	274.044582	-262.331837	253.288406	172.356182	229.195687	-65.229018	242.363921	0.000000	
15	330.250696	274.120733	-262.333135	253.238491	172.350611	229.192703	-65.176517	242.332203	0.000000	
16	330.166837	274.195096	-262.335208	253.183234	172.346456	229.182843	-65.122952	242.294412	0.000000	
17	330.077519	274.267363	-262.338625	253.122254	172.343444	229.167982	-65.068642	242.251185	0.000000	
18	329.982363	274.336674	-262.342846	253.055935	172.340830	229.149987	-65.013842	242.203591	0.000000	
19	329.881364	274.402377	-262.346855	252.985481	172.337919	229.130310	-64.958564	242.152961	0.000000	
20	329.774955	274.464224	-262.350217	252.913021	172.334221	229.109904	-64.903029	242.100905	0.000000	
21	329.664370	274.522324	-262.353136	252.841596	172.329432	229.089286	-64.847845	242.049337	0.000000	
22	329.552357	274.577106	-262.355738	252.774605	172.323414	229.068570	-64.793873	242.000202	0.000000	
23	329.442804	274.629307	-262.357911	252.714664	172.316198	229.047493	-64.742019	241.954858	0.000000	
24	329.338982	274.679974	-262.359620	252.662825	172.307983	229.025411	-64.692834	241.913619	0.000000	
25	329.242628	274.730201	-262.360795	252.618896	172.299227	229.001452	-64.646213	241.875987	0.000000	
26	329.154091	274.780318	-262.361104	252.581890	172.290887	228.974987	-64.601528	241.841134	0.000000	
27	329.072124	274.829593	-262.360304	252.549738	172.284548	228.946278	-64.557807	241.808041	0.000000	
28	328.994164	274.877284	-262.358751	252.519465	172.281954	228.916813	-64.513900	241.775733	0.000000	
29	328.917699	274.922851	-262.357160	252.488350	172.283999	228.888245	-64.469180	241.743447	0.000000	
30	328.841341	274.964502	-262.355636	252.454832	172.289839	228.860390	-64.424334	241.710262	0.000000	
31	328.765093	274.999072	-262.353089	252.418722	172.296851	228.831235	-64.381204	241.675228	0.000000	
32	328.690112	275.023803	-262.347769	252.380949	172.301544	228.798624	-64.341886	241.637946	0.000000	
33	328.617945	275.037300	-262.338270	252.342864	172.300906	228.760479	-64.308043	241.598261	0.000000	
34	328.549790	275.038886	-262.324110	252.305553	172.293163	228.714557	-64.280881	241.555780	0.000000	
35	328.486311	275.028283	-262.305634	252.269662	172.277507	228.659520	-64.261285	241.510259	0.000000	
36	328.428003	275.006435	-262.283448	252.235706	172.253842	228.595364	-64.249423	241.461965	0.000000	
37	328.375833	274.975281	-262.258188	252.204634	172.223122	228.522650	-64.244763	241.411648	0.000000	
38	328.331323	274.936190	-262.230782	252.177896	172.187329	228.442103	-64.246873	241.360425	0.000000	
39	328.296081	274.889764	-262.202350	252.157018	172.148886	228.354867	-64.255548	241.309669	0.000000	
40	328.271624	274.837296	-262.173749	252.143442	172.110186	228.263240	-64.270156	241.261212	0.000000	
41	328.259473	274.781417	-262.145411	252.138600	172.073337	228.171009	-64.289437	241.217535	0.000000	
42	328.260956	274.724868	-262.117519	252.143742	172.039868	228.082079	-64.312155	241.181068	0.000000	
43	328.276706	274.669267	-262.090321	252.159483	172.010675	227.999104	-64.337607	241.153333	0.000000	
44	328.306688	274.615508	-262.064153	252.185827	171.986529	227.923999	-64.365264	241.135190	0.000000	
45	328.350484	274.564677	-262.039336	252.222418	171.968690	227.859056	-64.394159	241.127459	0.000000	
46	328.406955	274.518141	-262.016348	252.268250	171.958992	227.807102	-64.422809	241.130832	0.000000	
47	328.474165	274.476527	-261.995857	252.321594	171.959186	227.770386	-64.449897	241.145340	0.000000	
48	328.549823	274.438388	-261.978496	252.380403	171.969849	227.749100	-64.475324	241.169943	0.000000	
49	328.631701	274.400149	-261.964617	252.442692	171.989628	227.741400	-64.500570	241.202758	0.000000	
50	328.718346	274.357640	-261.953904	252.507182	172.015771	227.744793	-64.527877	241.242017	0.000000	
51	328.809530	274.307861	-261.945081	252.573702	172.045810	227.756808	-64.558776	241.286564	0.000000	
52	328.905320	274.249706	-261.936284	252.642374	172.078758	227.774859	-64.593159	241.335317	0.000000	
53	329.004583	274.183656	-261.925895	252.712291	172.114852	227.796775	-64.629477	241.386760	0.000000	
54	329.104584	274.111556	-261.913276	252.781171	172.154585	227.821825	-64.665542	241.439224	0.000000	
55	329.201363	274.036194	-261.898907	252.845721	172.197806	227.850513	-64.699297	241.491004	0.000000	
56	329.290337	273.960364	-261.883771	252.902203	172.243462	227.883292	-64.729164	241.540111	0.000000	
57	329.368037	273.886771	-261.868652	252.948001	172.290107	227.920239	-64.754035	241.585020	0.000000	
58	329.433891	273.818493	-261.854089	252.983248	172.336243	227.961362	-64.773488	241.625721	0.000000	
59	329.489573	273.758341	-261.840699	253.010284	172.379919	228.006100	-64.788188	241.663201	0.000000	
60	329.536740	273.707645	-261.829222	253.031698	172.418707	228.053116	-64.799658	241.698267	0.000000	
61	329.575637	273.666356	-261.820385	253.049160	172.450849	228.101195	-64.809189	241.731283	0.000000	
