LIMS	// User ID
11-12-2017	// Evaluation date
P029__2__[321-18-40-40]	17-11-2017	18:40:31:495	// Source file name and timestamp
2000.000	// Sampling rate
9.397	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	493.042901	-2.786716	-204.587104	318.503404	NaN	NaN	NaN	NaN	0.000000	
1	492.993518	-2.765440	-204.561846	318.474240	NaN	NaN	NaN	NaN	0.000000	
2	492.944475	-2.726706	-204.532407	318.444354	NaN	NaN	NaN	NaN	0.000000	
3	492.897443	-2.677536	-204.499603	318.414405	NaN	NaN	NaN	NaN	0.000000	
4	492.853295	-2.624636	-204.464415	318.384673	NaN	NaN	NaN	NaN	0.000000	
5	492.812756	-2.573365	-204.428079	318.355352	NaN	NaN	NaN	NaN	0.000000	
6	492.777040	-2.526352	-204.391760	318.326851	NaN	NaN	NaN	NaN	0.000000	
7	492.748516	-2.483106	-204.356060	318.300095	NaN	NaN	NaN	NaN	0.000000	
8	492.730559	-2.441974	-204.320990	318.276455	NaN	NaN	NaN	NaN	0.000000	
9	492.726292	-2.402883	-204.286283	318.257173	NaN	NaN	NaN	NaN	0.000000	
10	492.737601	-2.367366	-204.251651	318.242895	NaN	NaN	NaN	NaN	0.000000	
11	492.764948	-2.336141	-204.216849	318.233589	NaN	NaN	NaN	NaN	0.000000	
12	492.807378	-2.308053	-204.181682	318.228550	NaN	NaN	NaN	NaN	0.000000	
13	492.862751	-2.281150	-204.145959	318.226501	NaN	NaN	NaN	NaN	0.000000	
14	492.928757	-2.253730	-204.109413	318.226071	NaN	NaN	NaN	NaN	0.000000	
15	493.004211	-2.224542	-204.071852	318.226390	NaN	NaN	NaN	NaN	0.000000	
16	493.089239	-2.192752	-204.033415	318.227185	NaN	NaN	NaN	NaN	0.000000	
17	493.184661	-2.157911	-203.994423	318.228493	NaN	NaN	NaN	NaN	0.000000	
18	493.291404	-2.119957	-203.955090	318.230400	NaN	NaN	NaN	NaN	0.000000	
19	493.409912	-2.079231	-203.915535	318.232777	NaN	NaN	NaN	NaN	0.000000	
20	493.540389	-2.036519	-203.875746	318.235405	NaN	NaN	NaN	NaN	0.000000	
21	493.683888	-1.993117	-203.835370	318.238496	NaN	NaN	NaN	NaN	0.000000	
22	493.842286	-1.950640	-203.793719	318.242700	NaN	NaN	NaN	NaN	0.000000	
23	494.016841	-1.910294	-203.750058	318.248474	NaN	NaN	NaN	NaN	0.000000	
24	494.207299	-1.872679	-203.703775	318.255695	NaN	NaN	NaN	NaN	0.000000	
25	494.412631	-1.838965	-203.654348	318.264061	NaN	NaN	NaN	NaN	0.000000	
26	494.632308	-1.811532	-203.601487	318.273728	NaN	NaN	NaN	NaN	0.000000	
27	494.866147	-1.792993	-203.545454	318.285313	NaN	NaN	NaN	NaN	0.000000	
28	495.112723	-1.785219	-203.487100	318.299257	NaN	NaN	NaN	NaN	0.000000	
29	495.368577	-1.789448	-203.427622	318.315295	NaN	NaN	NaN	NaN	0.000000	
30	495.629616	-1.806906	-203.368146	318.332385	NaN	NaN	NaN	NaN	0.000000	
31	495.893066	-1.838869	-203.309352	318.349150	NaN	NaN	NaN	NaN	0.000000	
32	496.157447	-1.886155	-203.251484	318.364492	NaN	NaN	NaN	NaN	0.000000	
33	496.420905	-1.948586	-203.194697	318.377707	NaN	NaN	NaN	NaN	0.000000	
34	496.680372	-2.024392	-203.139218	318.388172	NaN	NaN	NaN	NaN	0.000000	
35	496.932693	-2.110357	-203.085097	318.395129	NaN	NaN	NaN	NaN	0.000000	
36	497.176038	-2.203020	-203.032040	318.397871	NaN	NaN	NaN	NaN	0.000000	
37	497.410229	-2.299559	-202.979754	318.396246	NaN	NaN	NaN	NaN	0.000000	
38	497.636292	-2.397879	-202.928318	318.390513	NaN	NaN	NaN	NaN	0.000000	
39	497.855498	-2.496443	-202.878102	318.380684	NaN	NaN	NaN	NaN	0.000000	
