LIMS	// User ID
11-12-2017	// Evaluation date
P023__34__[321-16-31-37]	17-11-2017	16:31:33:366	// Source file name and timestamp
2000.000	// Sampling rate
3.813	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-1.695789	-2.556696	NaN	1538.526877	
1	-1.776067	-2.488254	NaN	1538.526877	
2	-1.856395	-2.427406	NaN	1538.526877	
3	-1.936078	-2.374687	NaN	1538.526877	
4	-2.012734	-2.330605	NaN	1538.526877	
5	-2.082998	-2.295705	NaN	1538.526877	
6	-2.143740	-2.270619	NaN	1538.526877	
7	-2.193604	-2.255842	NaN	1538.526877	
8	-2.233759	-2.250931	NaN	1538.526877	
9	-2.266779	-2.253935	NaN	1538.526877	
10	-2.294436	-2.261859	NaN	1538.526877	
11	-2.316906	-2.271632	NaN	1538.526877	
12	-2.333913	-2.281067	NaN	1538.526877	
13	-2.345852	-2.289307	NaN	1538.526877	
14	-2.354092	-2.296216	NaN	1538.526877	
15	-2.361029	-2.301528	NaN	1538.526877	
16	-2.369921	-2.304551	NaN	1538.526877	
17	-2.383883	-2.304126	NaN	1538.526877	
18	-2.404606	-2.298850	NaN	1538.526877	
19	-2.432422	-2.287844	NaN	1538.526877	
20	-2.467471	-2.271553	NaN	1538.526877	
21	-2.509681	-2.251774	NaN	1538.526877	
22	-2.557599	-2.230638	NaN	1538.526877	
23	-2.608284	-2.209328	NaN	1538.526877	
24	-2.658576	-2.187871	NaN	1538.526877	
25	-2.706349	-2.165995	NaN	1538.526877	
26	-2.751239	-2.144244	NaN	1538.526877	
27	-2.794303	-2.124302	NaN	1538.526877	
28	-2.836896	-2.107690	NaN	1538.526877	
29	-2.880135	-2.094453	NaN	1538.526877	
30	-2.924636	-2.083457	NaN	1538.526877	
31	-2.970231	-2.073178	NaN	1538.526877	
32	-3.016801	-2.062190	NaN	1538.526877	
33	-3.065678	-2.049943	NaN	1538.526877	
34	-3.119395	-2.037301	NaN	1538.526877	
35	-3.179477	-2.026032	NaN	1538.526877	
36	-3.244756	-2.017786	NaN	1538.526877	
37	-3.311846	-2.013064	NaN	1538.526877	
38	-3.376958	-2.010691	NaN	1538.526877	
39	-3.437681	-2.008318	NaN	1538.526877	
40	-3.493694	-2.003146	NaN	1538.526877	
41	-3.546130	-1.992346	NaN	1538.526877	
42	-3.596444	-1.973765	NaN	1538.526877	
43	-3.645303	-1.946378	NaN	1538.526877	
44	-3.692013	-1.909975	NaN	1538.526877	
45	-3.735023	-1.865165	NaN	1538.526877	
46	-3.772692	-1.813708	NaN	1538.526877	
47	-3.803462	-1.758073	NaN	1538.526877	
48	-3.826051	-1.700750	NaN	1538.526877	
49	-3.840230	-1.644136	NaN	1538.526877	
50	-3.847378	-1.590682	NaN	1538.526877	
51	-3.849674	-1.542775	NaN	1538.526877	
52	-3.848474	-1.502053	NaN	1538.526877	
53	-3.843508	-1.468951	NaN	1538.526877	
54	-3.833740	-1.443312	NaN	1538.526877	
55	-3.818751	-1.425238	NaN	1538.526877	
56	-3.799021	-1.415111	NaN	1538.526877	
57	-3.775670	-1.412784	NaN	1538.526877	
58	-3.750525	-1.417020	NaN	1538.526877	
59	-3.725075	-1.425991	NaN	1538.526877	
60	-3.698832	-1.438025	NaN	1538.526877	
61	-3.669893	-1.451794	NaN	1538.526877	
62	-3.636887	-1.466246	NaN	1538.526877	
63	-3.599498	-1.480537	NaN	1538.526877	
64	-3.557891	-1.493983	NaN	1538.526877	
65	-3.512459	-1.506300	NaN	1538.526877	
66	-3.463866	-1.518414	NaN	1538.526877	
67	-3.413109	-1.532786	NaN	1538.526877	
68	-3.361598	-1.551843	NaN	1538.526877	
69	-3.310970	-1.576136	NaN	1538.526877	
70	-3.262337	-1.604914	NaN	1538.526877	
71	-3.215508	-1.638027	NaN	1538.526877	
72	-3.169010	-1.676185	NaN	1538.526877	
73	-3.121198	-1.719569	NaN	1538.526877	
74	-3.071352	-1.766983	NaN	1538.526877	
75	-3.019385	-1.816322	NaN	1538.526877	
76	-2.965582	-1.865277	NaN	1538.526877	
77	-2.911509	-1.911751	NaN	1538.526877	
78	-2.860415	-1.954566	NaN	1538.526877	
79	-2.816560	-1.993926	NaN	1538.526877	
80	-2.784021	-2.030849	NaN	1538.526877	
81	-2.765479	-2.066353	NaN	1538.526877	
82	-2.762084	-2.101201	NaN	1538.526877	
83	-2.773814	-2.135917	NaN	1538.526877	
84	-2.799188	-2.170794	NaN	1538.526877	
85	-2.835181	-2.205885	NaN	1538.526877	
86	-2.877640	-2.240982	NaN	1538.526877	
87	-2.921912	-2.275590	NaN	1538.526877	
88	-2.964036	-2.308870	NaN	1538.526877	
89	-3.001088	-2.339588	NaN	1538.526877	
90	-3.030143	-2.366023	NaN	1538.526877	
91	-3.048403	-2.386147	NaN	1538.526877	
92	-3.055048	-2.398624	NaN	1538.526877	
93	-3.051765	-2.403853	NaN	1538.526877	
94	-3.041099	-2.403137	NaN	1538.526877	
95	-3.025427	-2.396790	NaN	1538.526877	
96	-3.007082	-2.383590	NaN	1538.526877	
97	-2.987904	-2.361284	NaN	1538.526877	
98	-2.968769	-2.327043	NaN	1538.526877	
99	-2.950215	-2.278175	NaN	1538.526877	
100	-2.933064	-2.212848	NaN	1538.526877	
101	-2.917893	-2.130592	NaN	1538.526877	
102	-2.904500	-2.032874	NaN	1538.526877	
103	-2.892477	-1.922944	NaN	1538.526877	
104	-2.881777	-1.804657	NaN	1538.526877	
105	-2.872143	-1.681896	NaN	1538.526877	
106	-2.862523	-1.559117	NaN	1538.526877	
107	-2.851599	-1.441089	NaN	1538.526877	
108	-2.838599	-1.331252	NaN	1538.526877	
109	-2.823546	-1.230837	NaN	1538.526877	
110	-2.807268	-1.139281	NaN	1538.526877	
111	-2.791168	-1.054820	NaN	1538.526877	
112	-2.776428	-0.975573	NaN	1538.526877	
113	-2.763222	-0.900905	NaN	1538.526877	
114	-2.750442	-0.831440	NaN	1538.526877	
115	-2.735938	-0.768023	NaN	1538.526877	
116	-2.717286	-0.711243	NaN	1538.526877	
117	-2.692541	-0.661224	NaN	1538.526877	
118	-2.660726	-0.617386	NaN	1538.526877	
119	-2.622665	-0.578726	NaN	1538.526877	
120	-2.581621	-0.543796	NaN	1538.526877	
121	-2.542618	-0.510377	NaN	1538.526877	
122	-2.510695	-0.475946	NaN	1538.526877	
123	-2.489168	-0.438413	NaN	1538.526877	
124	-2.478948	-0.396596	NaN	1538.526877	
125	-2.479466	-0.350746	NaN	1538.526877	
126	-2.490378	-0.302306	NaN	1538.526877	
127	-2.512416	-0.252611	NaN	1538.526877	
128	-2.546552	-0.201867	NaN	1538.526877	
129	-2.592586	-0.149472	NaN	1538.526877	
130	-2.648837	-0.095696	NaN	1538.526877	
131	-2.712595	-0.042844	NaN	1538.526877	
132	-2.780540	0.005711	NaN	1538.526877	
133	-2.849389	0.046728	NaN	1538.526877	
134	-2.916567	0.076907	NaN	1538.526877	
135	-2.980314	0.092977	NaN	1538.526877	
136	-3.039562	0.092914	NaN	1538.526877	
137	-3.093841	0.076669	NaN	1538.526877	
138	-3.143215	0.045606	NaN	1538.526877	
139	-3.187970	0.001740	NaN	1538.526877	
140	-3.228012	-0.052420	NaN	1538.526877	
141	-3.263133	-0.113723	NaN	1538.526877	
142	-3.293831	-0.178460	NaN	1538.526877	
143	-3.321031	-0.242986	NaN	1538.526877	
144	-3.345823	-0.304331	NaN	1538.526877	
145	-3.370073	-0.360298	NaN	1538.526877	
146	-3.395638	-0.409310	NaN	1538.526877	
147	-3.422425	-0.450299	NaN	1538.526877	
148	-3.448371	-0.482624	NaN	1538.526877	
149	-3.471630	-0.506009	NaN	1538.526877	
150	-3.491904	-0.520513	NaN	1538.526877	
151	-3.509551	-0.526517	NaN	1538.526877	
152	-3.524727	-0.524735	NaN	1538.526877	
153	-3.537666	-0.516243	NaN	1538.526877	
154	-3.548974	-0.502539	NaN	1538.526877	
155	-3.559365	-0.485615	NaN	1538.526877	
156	-3.569107	-0.468075	NaN	1538.526877	
157	-3.578035	-0.453266	NaN	1538.526877	
158	-3.586109	-0.445181	NaN	1538.526877	
159	-3.593695	-0.447548	NaN	1538.526877	
160	-3.601584	-0.462341	NaN	1538.526877	
161	-3.611017	-0.489038	NaN	1538.526877	
162	-3.623751	-0.525425	NaN	1538.526877	
163	-3.641848	-0.569148	NaN	1538.526877	
164	-3.666616	-0.618693	NaN	1538.526877	
165	-3.697224	-0.673280	NaN	1538.526877	
166	-3.730643	-0.731959	NaN	1538.526877	
167	-3.762921	-0.792965	NaN	1538.526877	
168	-3.790401	-0.854153	NaN	1538.526877	
169	-3.810677	-0.913697	NaN	1538.526877	
170	-3.823031	-0.970235	NaN	1538.526877	
171	-3.827809	-1.022490	NaN	1538.526877	
172	-3.825564	-1.068325	NaN	1538.526877	
173	-3.816794	-1.104330	NaN	1538.526877	
174	-3.801968	-1.127302	NaN	1538.526877	
175	-3.781555	-1.136295	NaN	1538.526877	
176	-3.756056	-1.132846	NaN	1538.526877	
177	-3.726040	-1.119643	NaN	1538.526877	
178	-3.692194	-1.099540	NaN	1538.526877	
179	-3.655367	-1.075436	NaN	1538.526877	
180	-3.616355	-1.050421	NaN	1538.526877	
181	-3.575089	-1.027954	NaN	1538.526877	
182	-3.530088	-1.011768	NaN	1538.526877	
183	-3.479268	-1.005227	NaN	1538.526877	
184	-3.421315	-1.010954	NaN	1538.526877	
185	-3.355643	-1.031233	NaN	1538.526877	
186	-3.281545	-1.068132	NaN	1538.526877	
187	-3.198765	-1.123022	NaN	1538.526877	
188	-3.108695	-1.196074	NaN	1538.526877	
189	-3.014198	-1.285666	NaN	1538.526877	
190	-2.918948	-1.388538	NaN	1538.526877	
191	-2.827095	-1.500977	NaN	1538.526877	
192	-2.742662	-1.619680	NaN	1538.526877	
193	-2.669231	-1.741807	NaN	1538.526877	
194	-2.610458	-1.864758	NaN	1538.526877	
195	-2.570017	-1.985972	NaN	1538.526877	
196	-2.550375	-2.102723	NaN	1538.526877	
197	-2.552076	-2.212187	NaN	1538.526877	
198	-2.574358	-2.312067	NaN	1538.526877	
199	-2.615977	-2.400972	NaN	1538.526877	
200	-2.675421	-2.478006	NaN	1538.526877	
201	-2.750808	-2.542667	NaN	1538.526877	
202	-2.840045	-2.595053	NaN	1538.526877	
203	-2.941249	-2.635548	NaN	1538.526877	
204	-3.052316	-2.665089	NaN	1538.526877	
205	-3.169306	-2.686026	NaN	1538.526877	
206	-3.285604	-2.701383	NaN	1538.526877	
207	-3.393535	-2.713032	NaN	1538.526877	
208	-3.487365	-2.721227	NaN	1538.526877	
209	-3.564975	-2.725158	NaN	1538.526877	
210	-3.627111	-2.723193	NaN	1538.526877	
211	-3.675646	-2.713073	NaN	1538.526877	
212	-3.712487	-2.692915	NaN	1538.526877	
213	-3.739344	-2.662809	NaN	1538.526877	
214	-3.757795	-2.625670	NaN	1538.526877	
215	-3.769350	-2.586284	NaN	1538.526877	
216	-3.775802	-2.549054	NaN	1538.526877	
217	-3.779885	-2.516562	NaN	1538.526877	
218	-3.784830	-2.489724	NaN	1538.526877	
219	-3.792505	-2.468133	NaN	1538.526877	
220	-3.802641	-2.450617	NaN	1538.526877	
221	-3.813969	-2.436592	NaN	1538.526877	
222	-3.825298	-2.426883	NaN	1538.526877	
223	-3.835743	-2.422934	NaN	1538.526877	
224	-3.844669	-2.425208	NaN	1538.526877	
225	-3.851658	-2.432374	NaN	1538.526877	
226	-3.856477	-2.442077	NaN	1538.526877	
227	-3.859065	-2.452216	NaN	1538.526877	
228	-3.859528	-2.461114	NaN	1538.526877	
229	-3.858140	-2.467145	NaN	1538.526877	
230	-3.855358	-2.469211	NaN	1538.526877	
231	-3.851845	-2.467238	NaN	1538.526877	
232	-3.848218	-2.461617	NaN	1538.526877	
233	-3.844213	-2.452383	NaN	1538.526877	
234	-3.838102	-2.438939	NaN	1538.526877	
235	-3.827180	-2.420314	NaN	1538.526877	
236	-3.808793	-2.395962	NaN	1538.526877	
237	-3.781650	-2.366303	NaN	1538.526877	
238	-3.746925	-2.332203	NaN	1538.526877	
239	-3.707468	-2.294197	NaN	1538.526877	
240	-3.665660	-2.252253	NaN	1538.526877	
241	-3.622117	-2.205795	NaN	1538.526877	
242	-3.575745	-2.153706	NaN	1538.526877	
243	-3.524579	-2.094572	NaN	1538.526877	
244	-3.466867	-2.027769	NaN	1538.526877	
245	-3.402165	-1.954868	NaN	1538.526877	
246	-3.331931	-1.879471	NaN	1538.526877	
247	-3.259058	-1.805199	NaN	1538.526877	
248	-3.186913	-1.734244	NaN	1538.526877	
249	-3.118391	-1.667520	NaN	1538.526877	
250	-3.055246	-1.604755	NaN	1538.526877	
251	-2.997925	-1.544241	NaN	1538.526877	
252	-2.945926	-1.483622	NaN	1538.526877	
253	-2.898667	-1.421498	NaN	1538.526877	
254	-2.856359	-1.358229	NaN	1538.526877	
255	-2.820043	-1.295434	NaN	1538.526877	
256	-2.790802	-1.235267	NaN	1538.526877	
257	-2.769266	-1.180293	NaN	1538.526877	
258	-2.755945	-1.133364	NaN	1538.526877	
259	-2.751269	-1.096962	NaN	1538.526877	
260	-2.755334	-1.072787	NaN	1538.526877	
261	-2.768477	-1.062152	NaN	1538.526877	
262	-2.792164	-1.066057	NaN	1538.526877	
263	-2.829052	-1.084966	NaN	1538.526877	
264	-2.881950	-1.119112	NaN	1538.526877	
265	-2.952212	-1.168213	NaN	1538.526877	
266	-3.038902	-1.230318	NaN	1538.526877	
267	-3.139574	-1.301682	NaN	1538.526877	
268	-3.251820	-1.377936	NaN	1538.526877	
269	-3.373954	-1.454947	NaN	1538.526877	
270	-3.504285	-1.529122	NaN	1538.526877	
271	-3.640377	-1.598020	NaN	1538.526877	
272	-3.779423	-1.660745	NaN	1538.526877	
273	-3.918886	-1.717299	NaN	1538.526877	
274	-4.056575	-1.767704	NaN	1538.526877	
275	-4.190450	-1.811685	NaN	1538.526877	
276	-4.318719	-1.848631	NaN	1538.526877	
277	-4.440535	-1.877532	NaN	1538.526877	
278	-4.556448	-1.897185	NaN	1538.526877	
279	-4.667780	-1.906961	NaN	1538.526877	
280	-4.775755	-1.907317	NaN	1538.526877	
281	-4.881493	-1.899251	NaN	1538.526877	
282	-4.986569	-1.883517	NaN	1538.526877	
283	-5.092743	-1.860386	NaN	1538.526877	
284	-5.200541	-1.829948	NaN	1538.526877	
285	-5.308346	-1.792970	NaN	1538.526877	
286	-5.413119	-1.751516	NaN	1538.526877	
287	-5.511910	-1.708509	NaN	1538.526877	
288	-5.602798	-1.667065	NaN	1538.526877	
289	-5.684732	-1.630398	NaN	1538.526877	
290	-5.756851	-1.601722	NaN	1538.526877	
291	-5.818384	-1.583596	NaN	1538.526877	
292	-5.868858	-1.577232	NaN	1538.526877	
293	-5.907461	-1.582284	NaN	1538.526877	
294	-5.932390	-1.597117	NaN	1538.526877	
295	-5.941316	-1.619562	NaN	1538.526877	
296	-5.932118	-1.647634	NaN	1538.526877	
297	-5.903346	-1.679703	NaN	1538.526877	
298	-5.854732	-1.714394	NaN	1538.526877	
299	-5.787195	-1.750497	NaN	1538.526877	
300	-5.702630	-1.786888	NaN	1538.526877	
301	-5.604327	-1.822726	NaN	1538.526877	
302	-5.496909	-1.858233	NaN	1538.526877	
303	-5.385172	-1.894959	NaN	1538.526877	
304	-5.273245	-1.934440	NaN	1538.526877	
305	-5.164572	-1.976850	NaN	1538.526877	
306	-5.062157	-2.021270	NaN	1538.526877	
307	-4.968493	-2.066450	NaN	1538.526877	
308	-4.884881	-2.111283	NaN	1538.526877	
309	-4.810980	-2.155557	NaN	1538.526877	
310	-4.745417	-2.200480	NaN	1538.526877	
311	-4.686633	-2.248148	NaN	1538.526877	
312	-4.633127	-2.300509	NaN	1538.526877	
313	-4.583427	-2.358306	NaN	1538.526877	
314	-4.536328	-2.420526	NaN	1538.526877	
315	-4.491448	-2.484869	NaN	1538.526877	
316	-4.448946	-2.548439	NaN	1538.526877	
317	-4.408405	-2.608112	NaN	1538.526877	
318	-4.368549	-2.661469	NaN	1538.526877	
319	-4.327783	-2.708030	NaN	1538.526877	
320	-4.284424	-2.749197	NaN	1538.526877	
321	-4.236643	-2.786902	NaN	1538.526877	
