LIMS	// User ID
11-12-2017	// Evaluation date
P027__2__[321-17-48-27]	17-11-2017	17:48:17:971	// Source file name and timestamp
2000.000	// Sampling rate
10.000	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	590.044324	-10.402269	-170.668934	262.656560	NaN	NaN	NaN	NaN	NaN	
1	590.075763	-10.382368	-170.638726	262.625209	NaN	NaN	NaN	NaN	NaN	
2	590.092689	-10.371365	-170.612233	262.591648	NaN	NaN	NaN	NaN	NaN	
3	590.094793	-10.366645	-170.589449	262.553986	NaN	NaN	NaN	NaN	NaN	
4	590.084131	-10.364063	-170.570412	262.511031	NaN	NaN	NaN	NaN	NaN	
5	590.064364	-10.359695	-170.554956	262.462545	NaN	NaN	NaN	NaN	NaN	
6	590.038923	-10.350763	-170.542697	262.408765	NaN	NaN	NaN	NaN	NaN	
7	590.010335	-10.335782	-170.533249	262.349790	NaN	NaN	NaN	NaN	NaN	
8	589.980359	-10.314491	-170.526217	262.285620	NaN	NaN	NaN	NaN	NaN	
9	589.950383	-10.287847	-170.521017	262.216804	NaN	NaN	NaN	NaN	NaN	
10	589.921799	-10.258086	-170.517073	262.144881	NaN	NaN	NaN	NaN	NaN	
11	589.895514	-10.228854	-170.514104	262.071988	NaN	NaN	NaN	NaN	NaN	
12	589.871148	-10.205125	-170.511966	261.999884	NaN	NaN	NaN	NaN	NaN	
13	589.847035	-10.192069	-170.510396	261.929377	NaN	NaN	NaN	NaN	NaN	
14	589.821012	-10.192808	-170.509151	261.860588	NaN	NaN	NaN	NaN	NaN	
15	589.791489	-10.207178	-170.508232	261.793558	NaN	NaN	NaN	NaN	NaN	
16	589.758532	-10.232842	-170.507876	261.728845	NaN	NaN	NaN	NaN	NaN	
17	589.724176	-10.266562	-170.508410	261.667737	NaN	NaN	NaN	NaN	NaN	
18	589.691104	-10.304303	-170.510062	261.611665	NaN	NaN	NaN	NaN	NaN	
19	589.661361	-10.341846	-170.512895	261.561609	NaN	NaN	NaN	NaN	NaN	
20	589.636480	-10.375681	-170.516931	261.518188	NaN	NaN	NaN	NaN	NaN	
21	589.617571	-10.402519	-170.522151	261.481720	NaN	NaN	NaN	NaN	NaN	
22	589.604818	-10.418557	-170.528309	261.451982	NaN	NaN	NaN	NaN	NaN	
