LIMS	// User ID
11-12-2017	// Evaluation date
P024__3__[321-16-36-35]	17-11-2017	16:36:31:203	// Source file name and timestamp
2000.000	// Sampling rate
4.659	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	322.830660	330.946142	-191.654464	267.338853	165.075168	223.849596	-11.075564	245.324303	0.000000	
1	322.851387	330.844635	-191.631603	267.361335	165.019624	223.664434	-11.125464	245.245727	0.000000	
2	322.871696	330.749258	-191.614957	267.381924	164.967178	223.489711	-11.175092	245.171319	0.000000	
3	322.892772	330.660870	-191.604335	267.401373	164.917334	223.328490	-11.224703	245.103007	0.000000	
4	322.916371	330.580619	-191.598966	267.421344	164.869707	223.183106	-11.274288	245.042811	0.000000	
5	322.942299	330.509769	-191.597743	267.443532	164.824524	223.054296	-11.322789	244.991884	0.000000	
6	322.967810	330.448420	-191.599549	267.468377	164.782282	222.941179	-11.368622	244.949894	0.000000	
7	322.989761	330.394710	-191.603703	267.495340	164.742888	222.842507	-11.411131	244.915893	0.000000	
8	323.006169	330.345606	-191.610343	267.524356	164.705517	222.757491	-11.451073	244.889479	0.000000	
9	323.016383	330.298464	-191.620125	267.556060	164.669352	222.685428	-11.489721	244.870672	0.000000	
10	323.020470	330.252041	-191.633055	267.590871	164.634211	222.625174	-11.527525	244.859143	0.000000	
11	323.018058	330.206751	-191.647893	267.628864	164.600724	222.574999	-11.563339	244.854024	0.000000	
12	323.008312	330.164428	-191.662994	267.670608	164.570225	222.532680	-11.594951	244.854380	0.000000	
13	322.991335	330.127328	-191.677170	267.717558	164.544198	222.495954	-11.620444	244.859710	0.000000	
14	322.968762	330.096871	-191.689921	267.771303	164.523551	222.463106	-11.639178	244.869939	0.000000	
15	322.942403	330.073452	-191.701568	267.831940	164.508522	222.433045	-11.651584	244.884611	0.000000	
16	322.912910	330.057043	-191.712989	267.897239	164.499024	222.404995	-11.658328	244.902252	0.000000	
17	322.880113	330.047762	-191.725121	267.964026	164.494973	222.378208	-11.659835	244.920903	0.000000	
18	322.843896	330.046452	-191.738984	268.030030	164.496614	222.351677	-11.656225	244.938896	0.000000	
19	322.804210	330.054444	-191.755498	268.094587	164.504374	222.324234	-11.647364	244.955262	0.000000	
20	322.760516	330.072510	-191.774773	268.158931	164.518235	222.295049	-11.632956	244.970143	0.000000	
21	322.712363	330.100618	-191.795946	268.225852	164.537564	222.263739	-11.612777	244.984706	0.000000	
22	322.661406	330.138470	-191.817690	268.298519	164.561400	222.230098	-11.587191	245.000479	0.000000	
23	322.611810	330.186039	-191.838741	268.379543	164.588716	222.193839	-11.557249	245.018751	0.000000	
24	322.567605	330.244099	-191.858167	268.470304	164.618893	222.154327	-11.523707	245.039998	0.000000	
25	322.530899	330.313955	-191.875420	268.570527	164.652159	222.110709	-11.486413	245.063677	0.000000	
26	322.503745	330.396072	-191.890272	268.678834	164.689195	222.062568	-11.445352	245.088950	0.000000	
27	322.489987	330.488937	-191.902762	268.793240	164.730078	222.010464	-11.401977	245.115309	0.000000	
28	322.493748	330.588933	-191.913214	268.910358	164.773619	221.955984	-11.359169	245.142163	0.000000	
29	322.517333	330.691219	-191.922216	269.024906	164.817710	221.901323	-11.320231	245.168276	0.000000	
30	322.561054	330.791106	-191.930268	269.131287	164.860164	221.848611	-11.287869	245.192147	0.000000	
31	322.623518	330.884876	-191.937267	269.225648	164.899227	221.799524	-11.263537	245.212816	0.000000	
32	322.701822	330.969818	-191.942414	269.306306	164.933616	221.755266	-11.247417	245.230060	0.000000	
33	322.791942	331.044033	-191.944467	269.373242	164.962438	221.716663	-11.238746	245.244215	0.000000	
34	322.889064	331.106287	-191.941968	269.427674	164.985115	221.684234	-11.236095	245.256014	0.000000	
35	322.988150	331.155900	-191.933606	269.471525	165.001338	221.658240	-11.237760	245.266380	0.000000	
36	323.084493	331.192679	-191.918592	269.506929	165.011040	221.638720	-11.242136	245.276219	0.000000	
37	323.173709	331.216873	-191.896767	269.536125	165.014376	221.625510	-11.247784	245.286381	0.000000	
38	323.251456	331.229167	-191.868602	269.561544	165.011730	221.618246	-11.253362	245.297696	0.000000	
39	323.313456	331.230694	-191.835156	269.585731	165.003729	221.616355	-11.257587	245.310929	0.000000	
40	323.356380	331.223092	-191.797817	269.610716	164.991275	221.619032	-11.259332	245.326493	0.000000	
41	323.379089	331.208300	-191.757997	269.637186	164.975440	221.625331	-11.257918	245.344135	0.000000	
42	323.382837	331.187821	-191.717145	269.664319	164.957039	221.634518	-11.253594	245.363069	0.000000	
43	323.370456	331.162246	-191.676858	269.690279	164.936360	221.646299	-11.247624	245.382323	0.000000	
44	323.345055	331.131858	-191.638717	269.713021	164.913514	221.660531	-11.241516	245.400918	0.000000	
45	323.308734	331.097501	-191.604107	269.731094	164.888936	221.676805	-11.236089	245.417978	0.000000	
46	323.262424	331.060918	-191.574167	269.743740	164.863580	221.694286	-11.231208	245.432677	0.000000	
47	323.206820	331.024580	-191.549855	269.750291	164.838825	221.711791	-11.226175	245.444022	0.000000	
48	323.143590	330.990997	-191.532368	269.749391	164.816073	221.728124	-11.220658	245.450711	0.000000	
