LIMS	// User ID
11-12-2017	// Evaluation date
P027__5__[321-17-50-27]	17-11-2017	17:50:23:954	// Source file name and timestamp
2000.000	// Sampling rate
3.474	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	302.103245	267.749239	-231.316921	266.171684	193.826949	276.917729	-31.560053	271.220790	0.000000	
1	302.078558	267.743053	-231.297813	266.139354	193.796292	276.819548	-31.558120	271.157675	0.000000	
2	302.044109	267.733736	-231.279708	266.105969	193.769052	276.723813	-31.552931	271.095203	0.000000	
3	301.996790	267.724999	-231.262355	266.074496	193.748392	276.630855	-31.540308	271.035165	0.000000	
4	301.934218	267.718280	-231.245441	266.046947	193.736564	276.540098	-31.517621	270.978389	0.000000	
5	301.855801	267.712539	-231.228575	266.023266	193.734333	276.450812	-31.484504	270.924495	0.000000	
6	301.762456	267.705612	-231.211646	266.001995	193.741072	276.362528	-31.442364	270.872458	0.000000	
7	301.656131	267.695504	-231.195319	265.982450	193.755313	276.275472	-31.393709	270.821982	0.000000	
8	301.539092	267.681133	-231.180723	265.965277	193.775442	276.190465	-31.341113	270.773767	0.000000	
9	301.413524	267.662283	-231.168555	265.951043	193.800140	276.109026	-31.286413	270.728805	0.000000	
10	301.282008	267.639324	-231.158751	265.939620	193.828136	276.033716	-31.230928	270.688215	0.000000	
11	301.147143	267.613518	-231.150741	265.931030	193.858032	275.967603	-31.175425	270.653443	0.000000	
12	301.009745	267.587097	-231.143321	265.925895	193.888744	275.912939	-31.119177	270.625893	0.000000	
13	300.868102	267.562836	-231.134476	265.924658	193.919888	275.870249	-31.059597	270.606089	0.000000	
14	300.719131	267.543641	-231.121765	265.926378	193.951671	275.838329	-30.993056	270.593021	0.000000	
15	300.559754	267.531595	-231.102797	265.928167	193.984204	275.815097	-30.916324	270.584225	0.000000	
16	300.387986	267.526673	-231.075598	265.926117	194.016643	275.798619	-30.828059	270.576741	0.000000	
17	300.203803	267.526747	-231.038882	265.917297	194.047130	275.787027	-30.729285	270.568124	0.000000	
18	300.009539	267.528884	-230.992374	265.900804	194.073525	275.777828	-30.622846	270.556681	0.000000	
19	299.809532	267.530600	-230.937316	265.876733	194.094128	275.768701	-30.512719	270.541314	0.000000	
20	299.608740	267.530848	-230.876337	265.845040	194.108245	275.759017	-30.402788	270.521657	0.000000	
21	299.411376	267.530531	-230.812416	265.806262	194.116489	275.749375	-30.295477	270.498253	0.000000	
22	299.220671	267.531702	-230.748095	265.762423	194.120285	275.739776	-30.191792	270.472166	0.000000	
23	299.039155	267.535992	-230.685398	265.716232	194.120928	275.729452	-30.092445	270.444460	0.000000	
24	298.868903	267.543850	-230.625971	265.669850	194.119137	275.718502	-29.998530	270.416309	0.000000	
25	298.711749	267.555120	-230.571198	265.624562	194.115428	275.708476	-29.911249	270.389105	0.000000	
26	298.569199	267.569872	-230.522184	265.581056	194.110650	275.700779	-29.831296	270.363861	0.000000	
27	298.442024	267.588395	-230.479604	265.539879	194.106026	275.695234	-29.758612	270.340778	0.000000	
28	298.330387	267.610365	-230.443758	265.501485	194.102712	275.690744	-29.692999	270.319571	0.000000	
29	298.234220	267.634534	-230.414736	265.466091	194.101422	275.686979	-29.634638	270.300185	0.000000	
30	298.152714	267.659778	-230.392199	265.434097	194.102346	275.684479	-29.583420	270.283080	0.000000	
31	298.083759	267.685585	-230.375140	265.406520	194.104965	275.683236	-29.538516	270.268800	0.000000	
32	298.024468	267.711168	-230.362084	265.384675	194.108054	275.682347	-29.499014	270.257625	0.000000	
33	297.971941	267.735139	-230.351393	265.369668	194.110241	275.681708	-29.464222	270.250101	0.000000	
34	297.923733	267.755977	-230.341432	265.362077	194.110544	275.684087	-29.433477	270.247845	0.000000	
35	297.878629	267.772220	-230.330862	265.361869	194.108488	275.695037	-29.406445	270.253465	0.000000	
36	297.837193	267.782658	-230.318819	265.369415	194.103982	275.720432	-29.383393	270.269920	0.000000	
37	297.801244	267.787102	-230.304635	265.386833	194.097030	275.764069	-29.364689	270.300106	0.000000	
38	297.772822	267.786927	-230.287580	265.417468	194.087538	275.826900	-29.350175	270.346231	0.000000	
39	297.752867	267.784299	-230.267204	265.463756	194.075336	275.907711	-29.339173	270.409014	0.000000	
40	297.739847	267.780605	-230.243953	265.525499	194.059965	276.004353	-29.331042	270.487360	0.000000	
41	297.729977	267.775686	-230.219074	265.599631	194.040417	276.114254	-29.325637	270.578467	0.000000	
42	297.719638	267.768386	-230.193821	265.681073	194.015430	276.233784	-29.323384	270.677965	0.000000	
43	297.707507	267.757340	-230.169026	265.764143	193.983948	276.357848	-29.325290	270.780445	0.000000	
44	297.693918	267.740913	-230.145159	265.844007	193.945078	276.481069	-29.332791	270.880797	0.000000	
45	297.678873	267.716559	-230.122257	265.917291	193.897732	276.599404	-29.347426	270.975306	0.000000	
46	297.661471	267.681271	-230.099942	265.982259	193.840927	276.710421	-29.370327	271.061882	0.000000	
47	297.640162	267.633401	-230.077538	266.038949	193.774689	276.812564	-29.401227	271.139805	0.000000	
48	297.612680	267.573717	-230.054051	266.088671	193.699968	276.904099	-29.438044	271.208971	0.000000	
49	297.576806	267.505195	-230.028497	266.133444	193.618032	276.982684	-29.477697	271.269386	0.000000	
50	297.531433	267.432365	-230.000356	266.175758	193.530605	277.046364	-29.516914	271.321489	0.000000	
51	297.476239	267.359897	-229.969436	266.217919	193.439790	277.094765	-29.552643	271.366372	0.000000	
52	297.410839	267.291203	-229.935524	266.261334	193.347476	277.129371	-29.582393	271.405517	0.000000	
53	297.335084	267.227816	-229.898508	266.306351	193.254975	277.153238	-29.604828	271.440571	0.000000	
54	297.250540	267.169223	-229.859011	266.352673	193.162709	277.170340	-29.620834	271.473237	0.000000	
55	297.160898	267.114002	-229.818562	266.400048	193.070163	277.184856	-29.633334	271.505314	0.000000	
56	297.070194	267.061746	-229.778853	266.448672	192.976573	277.200312	-29.645171	271.538530	0.000000	
57	296.981337	267.013636	-229.741109	266.498941	192.881827	277.218282	-29.657612	271.573827	0.000000	
58	296.896597	266.971689	-229.706301	266.550781	192.786798	277.237612	-29.670762	271.610617	0.000000	
59	296.818350	266.937778	-229.675456	266.603215	192.693040	277.255244	-29.684534	271.646937	0.000000	
60	296.748676	266.912904	-229.649489	266.654676	192.602407	277.268241	-29.698874	271.680560	0.000000	
61	296.688640	266.896990	-229.628898	266.703488	192.517033	277.275373	-29.713441	271.710011	0.000000	
62	296.638395	266.888897	-229.613801	266.748223	192.439490	277.277552	-29.727586	271.734958	0.000000	
63	296.598089	266.886368	-229.604325	266.788415	192.372701	277.277372	-29.740931	271.756360	0.000000	
64	296.568478	266.886489	-229.600863	266.825050	192.319408	277.277774	-29.753801	271.776095	0.000000	
65	296.550416	266.887217	-229.603858	266.860054	192.281785	277.280850	-29.766505	271.796141	0.000000	
66	296.544048	266.888684	-229.613456	266.895547	192.261366	277.287326	-29.778392	271.817959	0.000000	
67	296.548833	266.892915	-229.629512	266.933459	192.258711	277.296324	-29.788130	271.842174	0.000000	
