LIMS	// User ID
11-12-2017	// Evaluation date
P025__1__[321-16-56-46]	17-11-2017	16:56:41:168	// Source file name and timestamp
2000.000	// Sampling rate
5.254	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	-4.528121	599.040997	NaN	NaN	223.648887	294.326100	NaN	NaN	0.000000	
1	-4.535686	598.725465	NaN	NaN	223.567519	294.300264	NaN	NaN	0.000000	
2	-4.522447	598.440215	NaN	NaN	223.483877	294.277754	NaN	NaN	0.000000	
3	-4.491684	598.184890	NaN	NaN	223.397428	294.258716	NaN	NaN	0.000000	
4	-4.448501	597.956731	NaN	NaN	223.307963	294.242560	NaN	NaN	0.000000	
5	-4.398659	597.750878	NaN	NaN	223.215583	294.228059	NaN	NaN	0.000000	
6	-4.346876	597.561393	NaN	NaN	223.120531	294.213772	NaN	NaN	0.000000	
7	-4.295646	597.382765	NaN	NaN	223.022918	294.198684	NaN	NaN	0.000000	
8	-4.244820	597.210873	NaN	NaN	222.922564	294.182414	NaN	NaN	0.000000	
9	-4.192501	597.043176	NaN	NaN	222.818986	294.164645	NaN	NaN	0.000000	
10	-4.136990	596.878686	NaN	NaN	222.711442	294.144667	NaN	NaN	0.000000	
11	-4.078471	596.718028	NaN	NaN	222.598961	294.121804	NaN	NaN	0.000000	
12	-4.019051	596.563294	NaN	NaN	222.480414	294.095956	NaN	NaN	0.000000	
13	-3.961751	596.417123	NaN	NaN	222.354761	294.067358	NaN	NaN	0.000000	
14	-3.910402	596.281536	NaN	NaN	222.221355	294.036026	NaN	NaN	0.000000	
15	-3.870162	596.157844	NaN	NaN	222.080044	294.001647	NaN	NaN	0.000000	
16	-3.846938	596.047078	NaN	NaN	221.931189	293.963707	NaN	NaN	0.000000	
17	-3.845692	595.949840	NaN	NaN	221.775831	293.921368	NaN	NaN	0.000000	
18	-3.868680	595.866398	NaN	NaN	221.615711	293.873675	NaN	NaN	0.000000	
19	-3.914414	595.797041	NaN	NaN	221.452923	293.820329	NaN	NaN	0.000000	
20	-3.977863	595.741587	NaN	NaN	221.289390	293.761928	NaN	NaN	0.000000	
21	-4.052187	595.698859	NaN	NaN	221.126461	293.699331	NaN	NaN	0.000000	
22	-4.130959	595.667493	NaN	NaN	220.964909	293.633188	NaN	NaN	0.000000	
23	-4.209521	595.647304	NaN	NaN	220.805262	293.563701	NaN	NaN	0.000000	
24	-4.285285	595.639292	NaN	NaN	220.648056	293.490441	NaN	NaN	0.000000	
25	-4.356684	595.644303	NaN	NaN	220.493879	293.412919	NaN	NaN	0.000000	
26	-4.422188	595.662243	NaN	NaN	220.343190	293.331151	NaN	NaN	0.000000	
27	-4.480758	595.692626	NaN	NaN	220.196082	293.245268	NaN	NaN	0.000000	
28	-4.531749	595.735098	NaN	NaN	220.052394	293.155352	NaN	NaN	0.000000	
29	-4.573697	595.789122	NaN	NaN	219.911845	293.062060	NaN	NaN	0.000000	
30	-4.603629	595.853922	NaN	NaN	219.773987	292.966935	NaN	NaN	0.000000	
31	-4.617471	595.928697	NaN	NaN	219.638342	292.872205	NaN	NaN	0.000000	
32	-4.611553	596.012254	NaN	NaN	219.504510	292.780382	NaN	NaN	0.000000	
33	-4.584150	596.103184	NaN	NaN	219.372063	292.693657	NaN	NaN	0.000000	
34	-4.535972	596.201141	NaN	NaN	219.240567	292.613303	NaN	NaN	0.000000	
35	-4.470223	596.307885	NaN	NaN	219.109783	292.539360	NaN	NaN	0.000000	
36	-4.392493	596.427309	NaN	NaN	218.979736	292.470696	NaN	NaN	0.000000	
37	-4.309936	596.564448	NaN	NaN	218.850541	292.405420	NaN	NaN	0.000000	
38	-4.229935	596.723978	NaN	NaN	218.722112	292.341483	NaN	NaN	0.000000	
39	-4.159084	596.909244	NaN	NaN	218.593975	292.277040	NaN	NaN	0.000000	
40	-4.102128	597.122328	NaN	NaN	218.465321	292.210629	NaN	NaN	0.000000	
41	-4.060795	597.364875	NaN	NaN	218.335243	292.141486	NaN	NaN	0.000000	
42	-4.033925	597.638606	NaN	NaN	218.202895	292.069794	NaN	NaN	0.000000	
43	-4.018874	597.944970	NaN	NaN	218.067463	291.996378	NaN	NaN	0.000000	
44	-4.012843	598.285049	NaN	NaN	217.928211	291.922119	NaN	NaN	0.000000	
45	-4.013613	598.659698	NaN	NaN	217.784587	291.847704	NaN	NaN	0.000000	
46	-4.019436	599.069097	NaN	NaN	217.636216	291.773815	NaN	NaN	0.000000	
47	-4.028660	599.512532	NaN	NaN	217.482971	291.701206	NaN	NaN	0.000000	
48	-4.039933	599.988936	NaN	NaN	217.325125	291.630468	NaN	NaN	0.000000	
49	-4.052127	600.497687	NaN	NaN	217.163360	291.561675	NaN	NaN	0.000000	
50	-4.063989	601.038837	NaN	NaN	216.998673	291.494223	NaN	NaN	0.000000	
51	-4.074645	601.612236	NaN	NaN	216.832269	291.427057	NaN	NaN	0.000000	
52	-4.084128	602.216356	NaN	NaN	216.665535	291.358979	NaN	NaN	0.000000	
53	-4.092796	602.848131	NaN	NaN	216.500026	291.288751	NaN	NaN	0.000000	
54	-4.100766	603.504111	NaN	NaN	216.337210	291.215109	NaN	NaN	0.000000	
55	-4.108780	604.181298	NaN	NaN	216.178021	291.136665	NaN	NaN	0.000000	
56	-4.119679	604.876583	NaN	NaN	216.022777	291.051661	NaN	NaN	0.000000	
57	-4.138541	605.586455	NaN	NaN	215.871475	290.958044	NaN	NaN	0.000000	
58	-4.171194	606.307790	NaN	NaN	215.723978	290.854012	NaN	NaN	0.000000	
59	-4.222190	607.038376	NaN	NaN	215.580013	290.738446	NaN	NaN	0.000000	
60	-4.293284	607.776628	NaN	NaN	215.439195	290.611029	NaN	NaN	0.000000	
61	-4.383488	608.521064	NaN	NaN	215.301099	290.472298	NaN	NaN	0.000000	
62	-4.490130	609.270042	NaN	NaN	215.165394	290.323637	NaN	NaN	0.000000	
63	-4.609243	610.022065	NaN	NaN	215.032101	290.167108	NaN	NaN	0.000000	
64	-4.736165	610.776071	NaN	NaN	214.901757	290.005334	NaN	NaN	0.000000	
65	-4.867250	611.531197	NaN	NaN	214.775116	289.841392	NaN	NaN	0.000000	
66	-5.000472	612.286269	NaN	NaN	214.652578	289.678403	NaN	NaN	0.000000	
67	-5.134382	613.039829	NaN	NaN	214.533946	289.519141	NaN	NaN	0.000000	
68	-5.267658	613.790994	NaN	NaN	214.418708	289.365979	NaN	NaN	0.000000	
69	-5.399536	614.539786	NaN	NaN	214.306281	289.220800	NaN	NaN	0.000000	
70	-5.529978	615.286660	NaN	NaN	214.196052	289.084974	NaN	NaN	0.000000	
71	-5.659299	616.032346	NaN	NaN	214.087483	288.959636	NaN	NaN	0.000000	
72	-5.787235	616.777420	NaN	NaN	213.980155	288.845609	NaN	NaN	0.000000	
73	-5.912564	617.521589	NaN	NaN	213.873747	288.742759	NaN	NaN	0.000000	
74	-6.034407	618.263773	NaN	NaN	213.768215	288.649637	NaN	NaN	0.000000	
75	-6.153542	619.002146	NaN	NaN	213.663864	288.563720	NaN	NaN	0.000000	
76	-6.272089	619.733310	NaN	NaN	213.561023	288.481881	NaN	NaN	0.000000	
77	-6.392380	620.451940	NaN	NaN	213.459842	288.401062	NaN	NaN	0.000000	
