LIMS	// User ID
11-12-2017	// Evaluation date
P024__4__[321-16-36-59]	17-11-2017	16:36:54:775	// Source file name and timestamp
2000.000	// Sampling rate
4.876	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	330.233841	331.744277	-180.166421	306.097657	177.396410	279.977678	-0.977080	293.007868	0.000000	
1	330.203947	331.893087	-180.187359	306.126265	177.446590	279.945353	-0.914187	293.002412	0.000000	
2	330.171973	332.025573	-180.208570	306.158183	177.495474	279.914704	-0.855912	292.999714	0.000000	
3	330.137145	332.136013	-180.230872	306.195643	177.540705	279.888967	-0.805172	293.002605	0.000000	
4	330.096273	332.220088	-180.254384	306.239532	177.580412	279.870918	-0.763260	293.012947	0.000000	
5	330.046491	332.275156	-180.278497	306.289822	177.613386	279.861865	-0.730415	293.031380	0.000000	
6	329.987743	332.300628	-180.302545	306.346587	177.639290	279.861763	-0.706614	293.057929	0.000000	
7	329.923089	332.297904	-180.326350	306.409332	177.658620	279.869224	-0.691973	293.091690	0.000000	
8	329.857172	332.269871	-180.349942	306.476101	177.672414	279.881404	-0.686472	293.130299	0.000000	
9	329.794182	332.220485	-180.372770	306.544186	177.681988	279.895027	-0.689251	293.170772	0.000000	
10	329.736372	332.154145	-180.393622	306.611653	177.688552	279.907985	-0.698528	293.211047	0.000000	
11	329.683926	332.075110	-180.411512	306.678258	177.692810	279.919761	-0.712368	293.250665	0.000000	
12	329.635867	331.987468	-180.426078	306.744761	177.694844	279.930368	-0.729184	293.289911	0.000000	
13	329.591480	331.895391	-180.437209	306.811438	177.694114	279.939523	-0.747875	293.328684	0.000000	
14	329.551176	331.803673	-180.444821	306.877834	177.689580	279.947261	-0.767739	293.366686	0.000000	
15	329.515096	331.718314	-180.448753	306.943768	177.680228	279.954152	-0.787622	293.403996	0.000000	
16	329.481124	331.645751	-180.448783	307.009922	177.665711	279.960027	-0.805276	293.440692	0.000000	
17	329.445093	331.590713	-180.444777	307.077208	177.646486	279.963157	-0.817991	293.476179	0.000000	
18	329.402908	331.554270	-180.436791	307.145491	177.623718	279.960817	-0.823807	293.508912	0.000000	
19	329.352952	331.533636	-180.425570	307.212881	177.599199	279.950140	-0.822510	293.536532	0.000000	
20	329.296902	331.524292	-180.412825	307.276227	177.574935	279.928965	-0.815621	293.556507	0.000000	
21	329.238691	331.522291	-180.400718	307.332184	177.552686	279.896529	-0.805470	293.566948	0.000000	
22	329.183581	331.524627	-180.391361	307.377863	177.533723	279.853488	-0.794712	293.566912	0.000000	
23	329.137888	331.528249	-180.386848	307.411075	177.518456	279.801291	-0.786726	293.556236	0.000000	
24	329.108178	331.529342	-180.389413	307.430637	177.506165	279.741835	-0.785800	293.535498	0.000000	
25	329.099606	331.523983	-180.401140	307.436091	177.495426	279.677849	-0.796146	293.506036	0.000000	
26	329.114456	331.509614	-180.423139	307.426847	177.484949	279.613203	-0.820279	293.469604	0.000000	
27	329.152268	331.486044	-180.454928	307.402152	177.474121	279.552812	-0.858192	293.428292	0.000000	
28	329.211242	331.455721	-180.494716	307.362101	177.463131	279.502343	-0.907749	293.384898	0.000000	
29	329.288990	331.423598	-180.540207	307.308280	177.452843	279.467088	-0.965386	293.342710	0.000000	
30	329.382094	331.395711	-180.588972	307.243239	177.444365	279.450095	-1.026778	293.304320	0.000000	
31	329.486465	331.376151	-180.638613	307.169375	177.438600	279.450859	-1.088059	293.270487	0.000000	
32	329.598805	331.365041	-180.687089	307.088649	177.435942	279.465945	-1.147083	293.240390	0.000000	
33	329.716962	331.359675	-180.732886	307.003574	177.436050	279.490943	-1.203410	293.213076	0.000000	
34	329.840035	331.357189	-180.775290	306.917600	177.438044	279.521673	-1.257653	293.188206	0.000000	
35	329.969702	331.356379	-180.814857	306.833845	177.441092	279.554724	-1.311285	293.165685	0.000000	
36	330.109646	331.357924	-180.853330	306.754054	177.444510	279.588303	-1.366332	293.145546	0.000000	
