LIMS	// User ID
11-12-2017	// Evaluation date
P029__1__[321-18-39-54]	17-11-2017	18:39:46:372	// Source file name and timestamp
2000.000	// Sampling rate
8.473	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	-5.501731	512.098381	NaN	NaN	198.688536	284.254793	NaN	NaN	0.000000	
1	-5.432720	512.100303	NaN	NaN	198.653542	284.257916	NaN	NaN	0.000000	
2	-5.340473	512.094332	NaN	NaN	198.618475	284.257292	NaN	NaN	0.000000	
3	-5.229027	512.084754	NaN	NaN	198.584332	284.255147	NaN	NaN	0.000000	
4	-5.102015	512.075829	NaN	NaN	198.552107	284.253702	NaN	NaN	0.000000	
5	-4.963784	512.071455	NaN	NaN	198.522696	284.254995	NaN	NaN	0.000000	
6	-4.820551	512.074525	NaN	NaN	198.496701	284.260555	NaN	NaN	0.000000	
7	-4.679937	512.086235	NaN	NaN	198.474217	284.271049	NaN	NaN	0.000000	
8	-4.548840	512.106144	NaN	NaN	198.454860	284.286310	NaN	NaN	0.000000	
9	-4.430985	512.133260	NaN	NaN	198.438098	284.305895	NaN	NaN	0.000000	
10	-4.326900	512.167381	NaN	NaN	198.423668	284.329772	NaN	NaN	0.000000	
11	-4.236326	512.209065	NaN	NaN	198.411575	284.358300	NaN	NaN	0.000000	
12	-4.160282	512.258519	NaN	NaN	198.401755	284.391666	NaN	NaN	0.000000	
13	-4.101176	512.315584	NaN	NaN	198.394082	284.429871	NaN	NaN	0.000000	
14	-4.061818	512.380814	NaN	NaN	198.388710	284.473289	NaN	NaN	0.000000	
15	-4.044732	512.455468	NaN	NaN	198.386085	284.522651	NaN	NaN	0.000000	
16	-4.051151	512.540135	NaN	NaN	198.386542	284.578352	NaN	NaN	0.000000	
17	-4.080228	512.633877	NaN	NaN	198.390066	284.640000	NaN	NaN	0.000000	
18	-4.130141	512.734688	NaN	NaN	198.396459	284.706662	NaN	NaN	0.000000	
19	-4.199423	512.840177	NaN	NaN	198.405456	284.777198	NaN	NaN	0.000000	
20	-4.286865	512.947944	NaN	NaN	198.416455	284.850454	NaN	NaN	0.000000	
21	-4.391115	513.055956	NaN	NaN	198.428381	284.925447	NaN	NaN	0.000000	
22	-4.510565	513.162376	NaN	NaN	198.439901	285.001266	NaN	NaN	0.000000	
23	-4.643775	513.265126	NaN	NaN	198.449683	285.076843	NaN	NaN	0.000000	
24	-4.790487	513.362279	NaN	NaN	198.456630	285.151132	NaN	NaN	0.000000	
25	-4.951525	513.452734	NaN	NaN	198.460076	285.223440	NaN	NaN	0.000000	
26	-5.127017	513.536384	NaN	NaN	198.459830	285.293486	NaN	NaN	0.000000	
27	-5.315144	513.614053	NaN	NaN	198.456173	285.361338	NaN	NaN	0.000000	
28	-5.513390	513.687484	NaN	NaN	198.449860	285.427378	NaN	NaN	0.000000	
29	-5.719734	513.759102	NaN	NaN	198.442083	285.492131	NaN	NaN	0.000000	
30	-5.930985	513.831523	NaN	NaN	198.434222	285.555967	NaN	NaN	0.000000	
31	-6.141635	513.907648	NaN	NaN	198.427502	285.619343	NaN	NaN	0.000000	
32	-6.346041	513.990754	NaN	NaN	198.422783	285.683572	NaN	NaN	0.000000	
33	-6.540325	514.083220	NaN	NaN	198.420461	285.750667	NaN	NaN	0.000000	
34	-6.721473	514.185187	NaN	NaN	198.420468	285.822168	NaN	NaN	0.000000	
