LIMS	// User ID
11-12-2017	// Evaluation date
P025__27__[321-17-12-4]	17-11-2017	17:12:00:355	// Source file name and timestamp
2000.000	// Sampling rate
3.751	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	0.549143	-3.474088	NaN	1581.552421	
1	0.620433	-3.490629	NaN	1581.552421	
2	0.697131	-3.510478	NaN	1581.552421	
3	0.776254	-3.534109	NaN	1581.552421	
4	0.852408	-3.561081	NaN	1581.552421	
5	0.919780	-3.590283	NaN	1581.552421	
6	0.974679	-3.620699	NaN	1581.552421	
7	1.015893	-3.651903	NaN	1581.552421	
8	1.043722	-3.683735	NaN	1581.552421	
9	1.059974	-3.716273	NaN	1581.552421	
10	1.067745	-3.750101	NaN	1581.552421	
11	1.070125	-3.785756	NaN	1581.552421	
12	1.069480	-3.823174	NaN	1581.552421	
13	1.067857	-3.862223	NaN	1581.552421	
14	1.066801	-3.903236	NaN	1581.552421	
15	1.066564	-3.946443	NaN	1581.552421	
16	1.066697	-3.991114	NaN	1581.552421	
17	1.066893	-4.035500	NaN	1581.552421	
18	1.066395	-4.077835	NaN	1581.552421	
19	1.063956	-4.117621	NaN	1581.552421	
20	1.058645	-4.155574	NaN	1581.552421	
21	1.049800	-4.192239	NaN	1581.552421	
22	1.037000	-4.226872	NaN	1581.552421	
23	1.020624	-4.257381	NaN	1581.552421	
24	1.001879	-4.281043	NaN	1581.552421	
25	0.982006	-4.295182	NaN	1581.552421	
26	0.961488	-4.297586	NaN	1581.552421	
27	0.939798	-4.286943	NaN	1581.552421	
28	0.915674	-4.262778	NaN	1581.552421	
29	0.887934	-4.225154	NaN	1581.552421	
30	0.856011	-4.174972	NaN	1581.552421	
31	0.819072	-4.114035	NaN	1581.552421	
32	0.774561	-4.044615	NaN	1581.552421	
33	0.718090	-3.969319	NaN	1581.552421	
34	0.644978	-3.891266	NaN	1581.552421	
35	0.552364	-3.814010	NaN	1581.552421	
36	0.440830	-3.740642	NaN	1581.552421	
37	0.314212	-3.672320	NaN	1581.552421	
38	0.177542	-3.607525	NaN	1581.552421	
39	0.035367	-3.542877	NaN	1581.552421	
40	-0.108807	-3.474956	NaN	1581.552421	
41	-0.252827	-3.402135	NaN	1581.552421	
42	-0.395409	-3.325379	NaN	1581.552421	
43	-0.534832	-3.247499	NaN	1581.552421	
44	-0.668761	-3.171661	NaN	1581.552421	
45	-0.795199	-3.100476	NaN	1581.552421	
46	-0.912593	-3.035891	NaN	1581.552421	
47	-1.019387	-2.979340	NaN	1581.552421	
48	-1.114452	-2.931846	NaN	1581.552421	
49	-1.197823	-2.894112	NaN	1581.552421	
50	-1.270937	-2.866586	NaN	1581.552421	
51	-1.336356	-2.849506	NaN	1581.552421	
52	-1.396704	-2.842927	NaN	1581.552421	
53	-1.453024	-2.846738	NaN	1581.552421	
54	-1.503925	-2.860657	NaN	1581.552421	
55	-1.546636	-2.884217	NaN	1581.552421	
56	-1.579428	-2.916732	NaN	1581.552421	
57	-1.602940	-2.957252	NaN	1581.552421	
58	-1.619045	-3.004490	NaN	1581.552421	
59	-1.629192	-3.056736	NaN	1581.552421	
60	-1.633893	-3.112024	NaN	1581.552421	
61	-1.633034	-3.168836	NaN	1581.552421	
62	-1.626439	-3.226555	NaN	1581.552421	
63	-1.614150	-3.285116	NaN	1581.552421	
64	-1.596439	-3.344971	NaN	1581.552421	
65	-1.573245	-3.407353	NaN	1581.552421	
66	-1.543320	-3.473740	NaN	1581.552421	
67	-1.504761	-3.545050	NaN	1581.552421	
68	-1.456371	-3.621369	NaN	1581.552421	
69	-1.398200	-3.701907	NaN	1581.552421	
70	-1.331581	-3.784915	NaN	1581.552421	
71	-1.259229	-3.867545	NaN	1581.552421	
72	-1.185420	-3.945936	NaN	1581.552421	
73	-1.115672	-4.016091	NaN	1581.552421	
74	-1.055048	-4.075308	NaN	1581.552421	
75	-1.006143	-4.122837	NaN	1581.552421	
76	-0.968968	-4.158973	NaN	1581.552421	
77	-0.942706	-4.183634	NaN	1581.552421	
78	-0.927425	-4.196343	NaN	1581.552421	
79	-0.924388	-4.197582	NaN	1581.552421	
80	-0.935548	-4.189649	NaN	1581.552421	
81	-0.963070	-4.175935	NaN	1581.552421	
82	-1.008566	-4.159412	NaN	1581.552421	
83	-1.072297	-4.141682	NaN	1581.552421	
84	-1.152578	-4.123057	NaN	1581.552421	
85	-1.245367	-4.103429	NaN	1581.552421	
86	-1.345455	-4.082838	NaN	1581.552421	
87	-1.448745	-4.061200	NaN	1581.552421	
88	-1.552557	-4.038604	NaN	1581.552421	
89	-1.654573	-4.016439	NaN	1581.552421	
90	-1.752938	-3.997488	NaN	1581.552421	
91	-1.846685	-3.984672	NaN	1581.552421	
92	-1.935047	-3.980094	NaN	1581.552421	
93	-2.016787	-3.984872	NaN	1581.552421	
94	-2.090364	-3.999195	NaN	1581.552421	
95	-2.153812	-4.022330	NaN	1581.552421	
96	-2.204878	-4.052579	NaN	1581.552421	
97	-2.243182	-4.087457	NaN	1581.552421	
98	-2.271894	-4.124669	NaN	1581.552421	
99	-2.295562	-4.163375	NaN	1581.552421	
100	-2.316283	-4.204121	NaN	1581.552421	
101	-2.332643	-4.247725	NaN	1581.552421	
102	-2.341650	-4.295014	NaN	1581.552421	
103	-2.340591	-4.347118	NaN	1581.552421	
104	-2.327760	-4.404933	NaN	1581.552421	
105	-2.303233	-4.468299	NaN	1581.552421	
106	-2.269175	-4.535676	NaN	1581.552421	
107	-2.228517	-4.604303	NaN	1581.552421	
108	-2.183681	-4.671143	NaN	1581.552421	
109	-2.136440	-4.734363	NaN	1581.552421	
110	-2.087172	-4.794045	NaN	1581.552421	
111	-2.034036	-4.851307	NaN	1581.552421	
112	-1.973782	-4.906646	NaN	1581.552421	
113	-1.903062	-4.958808	NaN	1581.552421	
114	-1.819740	-5.004688	NaN	1581.552421	
115	-1.723985	-5.040267	NaN	1581.552421	
116	-1.618042	-5.062055	NaN	1581.552421	
117	-1.504962	-5.068021	NaN	1581.552421	
118	-1.387089	-5.057754	NaN	1581.552421	
119	-1.265673	-5.032439	NaN	1581.552421	
120	-1.142157	-4.994642	NaN	1581.552421	
121	-1.019767	-4.947618	NaN	1581.552421	
122	-0.904324	-4.894654	NaN	1581.552421	
123	-0.803172	-4.838703	NaN	1581.552421	
124	-0.722730	-4.781726	NaN	1581.552421	
125	-0.667149	-4.724265	NaN	1581.552421	
126	-0.637986	-4.666343	NaN	1581.552421	
127	-0.634034	-4.608902	NaN	1581.552421	
128	-0.651854	-4.553884	NaN	1581.552421	
129	-0.686760	-4.502968	NaN	1581.552421	
130	-0.733724	-4.456563	NaN	1581.552421	
131	-0.787688	-4.413865	NaN	1581.552421	
132	-0.843273	-4.373685	NaN	1581.552421	
133	-0.895925	-4.335252	NaN	1581.552421	
134	-0.944537	-4.298482	NaN	1581.552421	
135	-0.992222	-4.263718	NaN	1581.552421	
136	-1.043843	-4.230928	NaN	1581.552421	
