LIMS	// User ID
11-12-2017	// Evaluation date
P023__11__[321-16-17-35]	17-11-2017	16:17:31:810	// Source file name and timestamp
2000.000	// Sampling rate
3.788	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-9.588336	-3.815029	NaN	1510.557883	
1	-9.538200	-3.853077	NaN	1510.557883	
2	-9.493922	-3.889032	NaN	1510.557883	
3	-9.458937	-3.922919	NaN	1510.557883	
4	-9.435357	-3.954441	NaN	1510.557883	
5	-9.424675	-3.983784	NaN	1510.557883	
6	-9.427856	-4.011882	NaN	1510.557883	
7	-9.444525	-4.040173	NaN	1510.557883	
8	-9.472082	-4.069806	NaN	1510.557883	
9	-9.505850	-4.100847	NaN	1510.557883	
10	-9.540844	-4.131982	NaN	1510.557883	
11	-9.573805	-4.160711	NaN	1510.557883	
12	-9.603309	-4.184047	NaN	1510.557883	
13	-9.628227	-4.198904	NaN	1510.557883	
14	-9.646794	-4.201652	NaN	1510.557883	
15	-9.657073	-4.188205	NaN	1510.557883	
16	-9.657720	-4.155216	NaN	1510.557883	
17	-9.648194	-4.101314	NaN	1510.557883	
18	-9.628730	-4.027902	NaN	1510.557883	
19	-9.600359	-3.938692	NaN	1510.557883	
20	-9.564968	-3.837706	NaN	1510.557883	
21	-9.525129	-3.727848	NaN	1510.557883	
22	-9.483087	-3.611391	NaN	1510.557883	
23	-9.439755	-3.490725	NaN	1510.557883	
24	-9.395352	-3.367979	NaN	1510.557883	
25	-9.350601	-3.244651	NaN	1510.557883	
26	-9.306786	-3.122315	NaN	1510.557883	
27	-9.265564	-3.003334	NaN	1510.557883	
28	-9.228492	-2.890498	NaN	1510.557883	
29	-9.195977	-2.786396	NaN	1510.557883	
30	-9.167324	-2.693334	NaN	1510.557883	
31	-9.142157	-2.613237	NaN	1510.557883	
32	-9.121577	-2.546965	NaN	1510.557883	
33	-9.108230	-2.493841	NaN	1510.557883	
34	-9.105297	-2.452222	NaN	1510.557883	
35	-9.114932	-2.420290	NaN	1510.557883	
36	-9.137509	-2.396262	NaN	1510.557883	
37	-9.172208	-2.378328	NaN	1510.557883	
38	-9.217537	-2.364569	NaN	1510.557883	
39	-9.270951	-2.352878	NaN	1510.557883	
40	-9.328980	-2.341139	NaN	1510.557883	
41	-9.388182	-2.327970	NaN	1510.557883	
42	-9.445504	-2.313221	NaN	1510.557883	
43	-9.498391	-2.297415	NaN	1510.557883	
44	-9.544903	-2.281224	NaN	1510.557883	
45	-9.583302	-2.266070	NaN	1510.557883	
46	-9.611933	-2.254488	NaN	1510.557883	
47	-9.629699	-2.248864	NaN	1510.557883	
48	-9.636272	-2.250157	NaN	1510.557883	
49	-9.632066	-2.258237	NaN	1510.557883	
50	-9.618258	-2.272711	NaN	1510.557883	
51	-9.596843	-2.293181	NaN	1510.557883	
52	-9.570461	-2.319217	NaN	1510.557883	
53	-9.541670	-2.350319	NaN	1510.557883	
54	-9.512518	-2.385878	NaN	1510.557883	
55	-9.485236	-2.425125	NaN	1510.557883	
56	-9.462948	-2.467074	NaN	1510.557883	
57	-9.448977	-2.510444	NaN	1510.557883	
58	-9.445293	-2.553570	NaN	1510.557883	
59	-9.451469	-2.594298	NaN	1510.557883	
60	-9.464949	-2.629841	NaN	1510.557883	
61	-9.482937	-2.656907	NaN	1510.557883	
62	-9.504265	-2.672619	NaN	1510.557883	
63	-9.528746	-2.675763	NaN	1510.557883	
64	-9.555136	-2.666714	NaN	1510.557883	
65	-9.580769	-2.646055	NaN	1510.557883	
66	-9.602845	-2.613770	NaN	1510.557883	
67	-9.619433	-2.569817	NaN	1510.557883	
68	-9.629644	-2.514709	NaN	1510.557883	
69	-9.633292	-2.449281	NaN	1510.557883	
70	-9.630012	-2.374769	NaN	1510.557883	
71	-9.618663	-2.293194	NaN	1510.557883	
72	-9.597850	-2.206944	NaN	1510.557883	
73	-9.567014	-2.118111	NaN	1510.557883	
74	-9.527572	-2.028365	NaN	1510.557883	
75	-9.483292	-1.939093	NaN	1510.557883	
76	-9.439066	-1.851525	NaN	1510.557883	
77	-9.399742	-1.766849	NaN	1510.557883	
78	-9.370101	-1.686329	NaN	1510.557883	
79	-9.353967	-1.611413	NaN	1510.557883	
80	-9.352689	-1.543585	NaN	1510.557883	
81	-9.365794	-1.483637	NaN	1510.557883	
82	-9.392981	-1.431198	NaN	1510.557883	
83	-9.434098	-1.385588	NaN	1510.557883	
84	-9.487101	-1.347220	NaN	1510.557883	
85	-9.547348	-1.317361	NaN	1510.557883	
86	-9.609353	-1.296550	NaN	1510.557883	
87	-9.668209	-1.284358	NaN	1510.557883	
88	-9.719008	-1.279940	NaN	1510.557883	
89	-9.756280	-1.281440	NaN	1510.557883	
90	-9.775413	-1.286185	NaN	1510.557883	
91	-9.774998	-1.292224	NaN	1510.557883	
92	-9.757609	-1.298791	NaN	1510.557883	
93	-9.727914	-1.305703	NaN	1510.557883	
94	-9.689751	-1.313067	NaN	1510.557883	
95	-9.645177	-1.321277	NaN	1510.557883	
96	-9.595757	-1.331036	NaN	1510.557883	
97	-9.543526	-1.343382	NaN	1510.557883	
98	-9.490549	-1.359733	NaN	1510.557883	
99	-9.438481	-1.381952	NaN	1510.557883	
100	-9.388966	-1.412149	NaN	1510.557883	
101	-9.343468	-1.451934	NaN	1510.557883	
102	-9.302506	-1.501916	NaN	1510.557883	
103	-9.266289	-1.561994	NaN	1510.557883	
104	-9.235900	-1.631315	NaN	1510.557883	
105	-9.213088	-1.707918	NaN	1510.557883	
106	-9.199220	-1.789151	NaN	1510.557883	
107	-9.194208	-1.872332	NaN	1510.557883	
108	-9.196229	-1.954843	NaN	1510.557883	
109	-9.203075	-2.033948	NaN	1510.557883	
110	-9.213485	-2.107166	NaN	1510.557883	
111	-9.226790	-2.173775	NaN	1510.557883	
112	-9.242005	-2.235572	NaN	1510.557883	
113	-9.257778	-2.294961	NaN	1510.557883	
114	-9.273169	-2.352796	NaN	1510.557883	
115	-9.288180	-2.408388	NaN	1510.557883	
116	-9.303161	-2.460276	NaN	1510.557883	
117	-9.318245	-2.506392	NaN	1510.557883	
118	-9.333634	-2.544495	NaN	1510.557883	
119	-9.349598	-2.573702	NaN	1510.557883	
120	-9.366192	-2.595541	NaN	1510.557883	
121	-9.383535	-2.612892	NaN	1510.557883	
122	-9.401809	-2.628437	NaN	1510.557883	
123	-9.420967	-2.644223	NaN	1510.557883	
124	-9.440717	-2.661754	NaN	1510.557883	
125	-9.459925	-2.682059	NaN	1510.557883	
126	-9.476539	-2.705729	NaN	1510.557883	
127	-9.488923	-2.732936	NaN	1510.557883	
128	-9.496048	-2.763426	NaN	1510.557883	
129	-9.496572	-2.796489	NaN	1510.557883	
130	-9.489053	-2.831185	NaN	1510.557883	
131	-9.472745	-2.867118	NaN	1510.557883	
132	-9.448142	-2.904950	NaN	1510.557883	
133	-9.417588	-2.945854	NaN	1510.557883	
134	-9.385120	-2.990711	NaN	1510.557883	
135	-9.355249	-3.039848	NaN	1510.557883	
136	-9.332052	-3.093025	NaN	1510.557883	
137	-9.319101	-3.149394	NaN	1510.557883	
138	-9.319375	-3.207424	NaN	1510.557883	
139	-9.334545	-3.264788	NaN	1510.557883	
140	-9.364482	-3.318211	NaN	1510.557883	
141	-9.407821	-3.363554	NaN	1510.557883	
142	-9.462734	-3.396689	NaN	1510.557883	
143	-9.527107	-3.414947	NaN	1510.557883	
144	-9.598394	-3.418082	NaN	1510.557883	
145	-9.673740	-3.408245	NaN	1510.557883	
146	-9.750662	-3.388976	NaN	1510.557883	
147	-9.827453	-3.363704	NaN	1510.557883	
148	-9.902472	-3.334810	NaN	1510.557883	
149	-9.973439	-3.303485	NaN	1510.557883	
150	-10.037850	-3.270085	NaN	1510.557883	
151	-10.093673	-3.235006	NaN	1510.557883	
152	-10.139499	-3.199010	NaN	1510.557883	
153	-10.174429	-3.162159	NaN	1510.557883	
154	-10.198010	-3.123564	NaN	1510.557883	
