LIMS	// User ID
11-12-2017	// Evaluation date
P028__12__[321-18-19-18]	17-11-2017	18:19:14:540	// Source file name and timestamp
2000.000	// Sampling rate
3.811	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-9.859469	-10.897729	NaN	3210.655954	
1	-9.763874	-10.981461	NaN	3210.655954	
2	-9.663837	-11.069988	NaN	3210.655954	
3	-9.562044	-11.160728	NaN	3210.655954	
4	-9.461216	-11.250168	NaN	3210.655954	
5	-9.363452	-11.334745	NaN	3210.655954	
6	-9.270101	-11.412016	NaN	3210.655954	
7	-9.182182	-11.480763	NaN	3210.655954	
8	-9.101068	-11.540324	NaN	3210.655954	
9	-9.028608	-11.590235	NaN	3210.655954	
10	-8.966986	-11.630174	NaN	3210.655954	
11	-8.919157	-11.659911	NaN	3210.655954	
12	-8.888749	-11.679276	NaN	3210.655954	
13	-8.878830	-11.688124	NaN	3210.655954	
14	-8.890927	-11.686604	NaN	3210.655954	
15	-8.924820	-11.675996	NaN	3210.655954	
16	-8.978811	-11.659054	NaN	3210.655954	
17	-9.050199	-11.638756	NaN	3210.655954	
18	-9.134817	-11.617060	NaN	3210.655954	
19	-9.226208	-11.595296	NaN	3210.655954	
20	-9.317266	-11.575083	NaN	3210.655954	
21	-9.403576	-11.558427	NaN	3210.655954	
22	-9.484285	-11.546990	NaN	3210.655954	
23	-9.559996	-11.541347	NaN	3210.655954	
24	-9.631008	-11.541022	NaN	3210.655954	
25	-9.697292	-11.545302	NaN	3210.655954	
26	-9.758442	-11.553769	NaN	3210.655954	
27	-9.813326	-11.565712	NaN	3210.655954	
28	-9.860566	-11.579525	NaN	3210.655954	
29	-9.899306	-11.593464	NaN	3210.655954	
30	-9.929419	-11.606949	NaN	3210.655954	
31	-9.951486	-11.620523	NaN	3210.655954	
32	-9.966512	-11.634473	NaN	3210.655954	
33	-9.975099	-11.648001	NaN	3210.655954	
34	-9.976891	-11.659730	NaN	3210.655954	
35	-9.971127	-11.668188	NaN	3210.655954	
36	-9.957754	-11.671448	NaN	3210.655954	
37	-9.938295	-11.667306	NaN	3210.655954	
38	-9.915644	-11.654288	NaN	3210.655954	
39	-9.892779	-11.631861	NaN	3210.655954	
40	-9.871774	-11.600130	NaN	3210.655954	
41	-9.853915	-11.560143	NaN	3210.655954	
42	-9.840357	-11.513678	NaN	3210.655954	
43	-9.831898	-11.461960	NaN	3210.655954	
44	-9.827880	-11.404911	NaN	3210.655954	
