LIMS	// User ID
11-12-2017	// Evaluation date
P029__4__[321-18-42-17]	17-11-2017	18:42:13:582	// Source file name and timestamp
2000.000	// Sampling rate
4.175	// Data capture period

Sample #	Left_FP	Right_FP	Left_X	Left_Y	Right_X	Right_Y	Global_X	Global_Y	JumpHeight	
0	298.601626	193.804092	-188.024839	323.562250	230.125555	314.994222	-23.446617	320.189993	0.000000	
1	298.593296	193.947269	-188.034890	323.528462	230.057125	314.860183	-23.403162	320.115162	0.000000	
2	298.585134	194.102277	-188.045352	323.497379	229.982326	314.713788	-23.356500	320.036940	0.000000	
3	298.574583	194.266653	-188.056490	323.471270	229.902502	314.557700	-23.306692	319.957746	0.000000	
4	298.558931	194.436725	-188.068498	323.452037	229.819640	314.395861	-23.254062	319.880295	0.000000	
5	298.535474	194.607601	-188.081415	323.441074	229.736335	314.233403	-23.199225	319.807478	0.000000	
6	298.502539	194.773943	-188.094791	323.438350	229.655220	314.075558	-23.143045	319.741381	0.000000	
7	298.459421	194.931267	-188.107652	323.442409	229.578051	313.925852	-23.086290	319.682560	0.000000	
8	298.405212	195.076462	-188.119022	323.451768	229.505299	313.785325	-23.029457	319.630561	0.000000	
9	298.338782	195.207255	-188.128605	323.466246	229.436779	313.653740	-22.973206	319.585205	0.000000	
10	298.260200	195.322285	-188.136832	323.486619	229.372601	313.531382	-22.918456	319.547096	0.000000	
11	298.171640	195.422076	-188.144141	323.512970	229.313213	313.419115	-22.865735	319.516642	0.000000	
12	298.076679	195.509270	-188.150501	323.544025	229.258560	313.316765	-22.814878	319.493010	0.000000	
13	297.978796	195.587856	-188.155669	323.578117	229.207578	313.222193	-22.765276	319.474329	0.000000	
14	297.880450	195.661919	-188.159502	323.614089	229.158729	313.132352	-22.716186	319.458667	0.000000	
15	297.782983	195.734395	-188.162036	323.651466	229.110870	313.044979	-22.667033	319.444817	0.000000	
16	297.686738	195.806888	-188.163484	323.690409	229.063401	312.958889	-22.617480	319.432390	0.000000	
17	297.591432	195.879990	-188.164160	323.731454	229.016083	312.873611	-22.567414	319.421510	0.000000	
18	297.497064	195.952983	-188.164246	323.774754	228.969237	312.789770	-22.517184	319.412528	0.000000	
19	297.404552	196.023759	-188.163629	323.819558	228.923784	312.709162	-22.467740	319.405742	0.000000	
20	297.315257	196.089225	-188.162065	323.864649	228.880955	312.634185	-22.420477	319.401429	0.000000	
21	297.230251	196.145672	-188.159418	323.909013	228.842018	312.567297	-22.377054	319.400020	0.000000	
22	297.150129	196.189380	-188.155739	323.952010	228.807822	312.510117	-22.339256	319.401841	0.000000	
23	297.075098	196.217523	-188.151270	323.993321	228.778506	312.462820	-22.308676	319.406822	0.000000	
24	297.005033	196.229117	-188.146458	324.032903	228.753886	312.424838	-22.286113	319.414731	0.000000	
25	296.939521	196.225514	-188.141982	324.070962	228.733832	312.395521	-22.271198	319.425419	0.000000	
26	296.878168	196.209624	-188.138707	324.107685	228.718099	312.373826	-22.262937	319.438545	0.000000	
27	296.821491	196.184378	-188.137471	324.142472	228.706321	312.358345	-22.260662	319.453153	0.000000	
28	296.771262	196.152053	-188.138806	324.173620	228.698194	312.347622	-22.264255	319.467627	0.000000	
29	296.729198	196.114957	-188.142641	324.199491	228.693094	312.339378	-22.273327	319.480057	0.000000	
30	296.695631	196.076119	-188.148225	324.219671	228.689696	312.329695	-22.286522	319.488596	0.000000	
31	296.669842	196.038634	-188.154494	324.234686	228.686448	312.313887	-22.302002	319.491644	0.000000	
32	296.650911	196.004153	-188.160505	324.245256	228.682588	312.288404	-22.318351	319.488190	0.000000	
33	296.637970	195.972434	-188.165549	324.252065	228.678468	312.252062	-22.334832	319.478171	0.000000	
34	296.630181	195.943031	-188.169110	324.255793	228.674491	312.205944	-22.350920	319.462426	0.000000	
35	296.626694	195.917247	-188.170836	324.257141	228.669856	312.152365	-22.365770	319.442272	0.000000	
36	296.626613	195.897657	-188.170523	324.256867	228.662891	312.094353	-22.378309	319.419322	0.000000	
37	296.628954	195.886018	-188.168100	324.255820	228.652417	312.035918	-22.387735	319.395647	0.000000	
38	296.632593	195.882249	-188.163625	324.254986	228.638427	311.980950	-22.393751	319.373375	0.000000	
39	296.636212	195.884988	-188.157293	324.255533	228.621725	311.931355	-22.396402	319.353975	0.000000	
40	296.638230	195.892374	-188.149448	324.258874	228.603428	311.887495	-22.395869	319.338451	0.000000	
41	296.636720	195.902507	-188.140598	324.266734	228.584674	311.849595	-22.392326	319.327942	0.000000	
42	296.629314	195.913910	-188.131454	324.281236	228.566324	311.817764	-22.385816	319.323767	0.000000	
43	296.613374	195.925447	-188.122879	324.304750	228.549016	311.792024	-22.376295	319.327352	0.000000	
44	296.587015	195.935983	-188.115607	324.338989	228.533390	311.772682	-22.363894	319.339848	0.000000	
45	296.550467	195.944876	-188.109860	324.383810	228.519770	311.759658	-22.349021	319.361147	0.000000	
46	296.506101	195.952779	-188.105365	324.437186	228.507645	311.751430	-22.332179	319.389436	0.000000	
47	296.457127	195.961672	-188.101766	324.496339	228.495654	311.744962	-22.313768	319.421835	0.000000	
48	296.406631	195.973826	-188.098944	324.558584	228.482249	311.736980	-22.294211	319.455419	0.000000	
49	296.357469	195.990522	-188.097098	324.621409	228.466532	311.725586	-22.274296	319.487928	0.000000	
50	296.312152	196.011823	-188.096592	324.682566	228.448399	311.710516	-22.255099	319.517928	0.000000	
51	296.272141	196.037127	-188.097488	324.740682	228.428185	311.692432	-22.237323	319.544880	0.000000	
52	296.237366	196.065683	-188.099223	324.795667	228.406324	311.672249	-22.220818	319.569106	0.000000	
53	296.206826	196.097378	-188.100902	324.848162	228.382841	311.650136	-22.204756	319.591050	0.000000	
54	296.179428	196.133272	-188.101748	324.898779	228.357011	311.624821	-22.188054	319.610545	0.000000	
55	296.154237	196.174792	-188.101219	324.947842	228.327875	311.594611	-22.169726	319.627077	0.000000	
56	296.130447	196.222103	-188.098984	324.995374	228.295295	311.559447	-22.149278	319.640622	0.000000	
57	296.107357	196.273251	-188.094907	325.041064	228.260508	311.521973	-22.126895	319.652070	0.000000	
58	296.084350	196.324876	-188.089040	325.084223	228.225656	311.486628	-22.103257	319.662826	0.000000	
59	296.060876	196.373689	-188.081629	325.123724	228.192835	311.457764	-22.079164	319.673995	0.000000	
60	296.036155	196.417397	-188.072969	325.158168	228.163497	311.438472	-22.055112	319.686004	0.000000	
61	296.008570	196.454839	-188.063092	325.186775	228.138367	311.430411	-22.030877	319.699049	0.000000	
62	295.975893	196.485897	-188.051942	325.210476	228.117500	311.433900	-22.005707	319.713800	0.000000	
63	295.936634	196.511471	-188.039944	325.231609	228.100297	311.447943	-21.979135	319.731235	0.000000	
64	295.891138	196.533503	-188.027943	325.252059	228.085492	311.470179	-21.951300	319.751519	0.000000	
65	295.841625	196.554779	-188.016761	325.271932	228.071283	311.497106	-21.922751	319.773298	0.000000	
66	295.791180	196.578211	-188.007089	325.290092	228.055785	311.524953	-21.894214	319.794368	0.000000	
67	295.742207	196.606415	-187.999286	325.305623	228.037310	311.550178	-21.866062	319.812750	0.000000	
68	295.695712	196.642104	-187.993164	325.318540	228.014112	311.568923	-21.837847	319.826877	0.000000	
69	295.651961	196.687926	-187.988309	325.329267	227.984488	311.577164	-21.808747	319.835354	0.000000	
70	295.611392	196.745174	-187.984553	325.337888	227.947616	311.572260	-21.778489	319.837157	0.000000	
71	295.574947	196.812985	-187.982132	325.343888	227.904059	311.553880	-21.747751	319.831867	0.000000	
72	295.544144	196.888819	-187.981703	325.346122	227.855461	311.523276	-21.718080	319.819352	0.000000	
73	295.520891	196.969131	-187.984212	325.343009	227.804105	311.482296	-21.691577	319.799480	0.000000	
74	295.506733	197.049985	-187.990453	325.333217	227.752521	311.433119	-21.670222	319.772407	0.000000	
75	295.502078	197.128488	-188.000611	325.316369	227.702563	311.378325	-21.654989	319.738994	0.000000	
76	295.505940	197.203992	-188.014110	325.293286	227.654646	311.320672	-21.645355	319.700837	0.000000	
77	295.516179	197.277456	-188.029736	325.265776	227.608161	311.262597	-21.639626	319.659958	0.000000	
78	295.530256	197.349765	-188.046061	325.235980	227.562546	311.206433	-21.635865	319.618532	0.000000	
