LIMS	// User ID
11-12-2017	// Evaluation date
P023__16__[321-16-21-39]	17-11-2017	16:21:36:308	// Source file name and timestamp
2000.000	// Sampling rate
3.555	// Data capture period

Sample #	Left_FP	Right_FP	Symmetry_GRF	Max_vGRF	
0	-9.187249	2.825370	NaN	1480.320780	
1	-9.185681	2.837273	NaN	1480.320780	
2	-9.180450	2.837810	NaN	1480.320780	
3	-9.171425	2.826445	NaN	1480.320780	
4	-9.158138	2.805079	NaN	1480.320780	
5	-9.140052	2.776753	NaN	1480.320780	
6	-9.116544	2.744418	NaN	1480.320780	
7	-9.086308	2.711096	NaN	1480.320780	
8	-9.047020	2.680052	NaN	1480.320780	
9	-8.995520	2.654419	NaN	1480.320780	
10	-8.928843	2.636811	NaN	1480.320780	
11	-8.845825	2.628635	NaN	1480.320780	
12	-8.747667	2.629607	NaN	1480.320780	
13	-8.636603	2.638305	NaN	1480.320780	
14	-8.514632	2.652938	NaN	1480.320780	
15	-8.383976	2.671809	NaN	1480.320780	
16	-8.247840	2.693782	NaN	1480.320780	
17	-8.109791	2.718212	NaN	1480.320780	
18	-7.972290	2.744621	NaN	1480.320780	
19	-7.836323	2.772939	NaN	1480.320780	
20	-7.702689	2.803482	NaN	1480.320780	
21	-7.572702	2.836392	NaN	1480.320780	
22	-7.447474	2.871067	NaN	1480.320780	
23	-7.327475	2.905547	NaN	1480.320780	
24	-7.212344	2.936680	NaN	1480.320780	
25	-7.100662	2.961338	NaN	1480.320780	
26	-6.991099	2.977359	NaN	1480.320780	
27	-6.884731	2.983712	NaN	1480.320780	
28	-6.785733	2.980427	NaN	1480.320780	
29	-6.699347	2.968595	NaN	1480.320780	
30	-6.629327	2.950148	NaN	1480.320780	
31	-6.577022	2.927120	NaN	1480.320780	
32	-6.542062	2.900919	NaN	1480.320780	
33	-6.523243	2.872139	NaN	1480.320780	
34	-6.518772	2.840877	NaN	1480.320780	
35	-6.526479	2.807320	NaN	1480.320780	
36	-6.544865	2.771774	NaN	1480.320780	
37	-6.574175	2.734417	NaN	1480.320780	
38	-6.615537	2.695615	NaN	1480.320780	
39	-6.668976	2.655957	NaN	1480.320780	
40	-6.732819	2.615756	NaN	1480.320780	
41	-6.804150	2.575082	NaN	1480.320780	
42	-6.878917	2.534637	NaN	1480.320780	
43	-6.951973	2.496368	NaN	1480.320780	
44	-7.017924	2.463035	NaN	1480.320780	
45	-7.072546	2.437250	NaN	1480.320780	
46	-7.113689	2.420790	NaN	1480.320780	
47	-7.141130	2.414703	NaN	1480.320780	
48	-7.155678	2.419647	NaN	1480.320780	
49	-7.158615	2.435370	NaN	1480.320780	
50	-7.152332	2.460133	NaN	1480.320780	
51	-7.141021	2.491454	NaN	1480.320780	
52	-7.129732	2.527645	NaN	1480.320780	
53	-7.122044	2.568553	NaN	1480.320780	
54	-7.118513	2.614684	NaN	1480.320780	
55	-7.117287	2.665809	NaN	1480.320780	
56	-7.116030	2.720921	NaN	1480.320780	
57	-7.113826	2.779555	NaN	1480.320780	
58	-7.111712	2.842564	NaN	1480.320780	
59	-7.111000	2.911294	NaN	1480.320780	
60	-7.111035	2.986204	NaN	1480.320780	
61	-7.108879	3.066856	NaN	1480.320780	
62	-7.100892	3.152955	NaN	1480.320780	
63	-7.084568	3.244295	NaN	1480.320780	
64	-7.059572	3.339846	NaN	1480.320780	
65	-7.027732	3.438213	NaN	1480.320780	
66	-6.991991	3.538343	NaN	1480.320780	
67	-6.955133	3.638570	NaN	1480.320780	
68	-6.919945	3.735916	NaN	1480.320780	
69	-6.890532	3.827274	NaN	1480.320780	
70	-6.872252	3.910873	NaN	1480.320780	
71	-6.869700	3.986131	NaN	1480.320780	
72	-6.885216	4.052460	NaN	1480.320780	
73	-6.919290	4.108904	NaN	1480.320780	
74	-6.971445	4.154614	NaN	1480.320780	
75	-7.040478	4.189050	NaN	1480.320780	
76	-7.124369	4.211920	NaN	1480.320780	
77	-7.220137	4.223154	NaN	1480.320780	
78	-7.323925	4.222876	NaN	1480.320780	
79	-7.431908	4.211413	NaN	1480.320780	
80	-7.541470	4.189302	NaN	1480.320780	
81	-7.651304	4.157331	NaN	1480.320780	
82	-7.760984	4.116588	NaN	1480.320780	
83	-7.871166	4.068537	NaN	1480.320780	
84	-7.983552	4.015118	NaN	1480.320780	
85	-8.100043	3.958588	NaN	1480.320780	
86	-8.221322	3.900833	NaN	1480.320780	
87	-8.345661	3.842937	NaN	1480.320780	
88	-8.469624	3.785829	NaN	1480.320780	
89	-8.589839	3.730924	NaN	1480.320780	
90	-8.703329	3.679676	NaN	1480.320780	
91	-8.806709	3.633118	NaN	1480.320780	
92	-8.895952	3.592507	NaN	1480.320780	
93	-8.967271	3.559977	NaN	1480.320780	
94	-9.018324	3.537830	NaN	1480.320780	
95	-9.048331	3.527272	NaN	1480.320780	
96	-9.057725	3.528208	NaN	1480.320780	
97	-9.048725	3.539802	NaN	1480.320780	
98	-9.025734	3.560994	NaN	1480.320780	
99	-8.993828	3.591002	NaN	1480.320780	
100	-8.956724	3.628989	NaN	1480.320780	
101	-8.916404	3.672881	NaN	1480.320780	
102	-8.873526	3.719244	NaN	1480.320780	
103	-8.827194	3.764482	NaN	1480.320780	
104	-8.775229	3.806028	NaN	1480.320780	
105	-8.715529	3.843026	NaN	1480.320780	
106	-8.647152	3.875986	NaN	1480.320780	
107	-8.570592	3.905384	NaN	1480.320780	
108	-8.487559	3.930550	NaN	1480.320780	
109	-8.400247	3.949611	NaN	1480.320780	
110	-8.310918	3.960228	NaN	1480.320780	
111	-8.222357	3.960581	NaN	1480.320780	
112	-8.137781	3.950391	NaN	1480.320780	
113	-8.059609	3.931192	NaN	1480.320780	
114	-7.988770	3.905006	NaN	1480.320780	
115	-7.925379	3.873063	NaN	1480.320780	
116	-7.869361	3.836158	NaN	1480.320780	
117	-7.819908	3.795266	NaN	1480.320780	
118	-7.774899	3.751058	NaN	1480.320780	
119	-7.731402	3.703399	NaN	1480.320780	
120	-7.686709	3.651929	NaN	1480.320780	
121	-7.639379	3.596912	NaN	1480.320780	
122	-7.589484	3.539284	NaN	1480.320780	
123	-7.537489	3.479890	NaN	1480.320780	
124	-7.483729	3.419010	NaN	1480.320780	
125	-7.429323	3.356960	NaN	1480.320780	
126	-7.376264	3.294714	NaN	1480.320780	
127	-7.326109	3.233424	NaN	1480.320780	
128	-7.279225	3.173963	NaN	1480.320780	
129	-7.235706	3.117282	NaN	1480.320780	
130	-7.196845	3.064497	NaN	1480.320780	
131	-7.165227	3.016697	NaN	1480.320780	
132	-7.143441	2.975315	NaN	1480.320780	
133	-7.132785	2.941946	NaN	1480.320780	
134	-7.132484	2.917335	NaN	1480.320780	
135	-7.139941	2.901155	NaN	1480.320780	
136	-7.151763	2.892564	NaN	1480.320780	
137	-7.164165	2.890734	NaN	1480.320780	
138	-7.173062	2.895375	NaN	1480.320780	
139	-7.174430	2.906721	NaN	1480.320780	
140	-7.164684	2.924977	NaN	1480.320780	
141	-7.141357	2.949768	NaN	1480.320780	
142	-7.103850	2.979264	NaN	1480.320780	
143	-7.053417	3.009798	NaN	1480.320780	
144	-6.992675	3.037340	NaN	1480.320780	
145	-6.926052	3.059517	NaN	1480.320780	
146	-6.860623	3.075759	NaN	1480.320780	
147	-6.804488	3.085853	NaN	1480.320780	
148	-6.763753	3.089369	NaN	1480.320780	
149	-6.742297	3.086744	NaN	1480.320780	
150	-6.743428	3.079869	NaN	1480.320780	
151	-6.769489	3.071340	NaN	1480.320780	
152	-6.819954	3.064035	NaN	1480.320780	
153	-6.891094	3.060702	NaN	1480.320780	
154	-6.977207	3.062981	NaN	1480.320780	
155	-7.071729	3.071210	NaN	1480.320780	
156	-7.168293	3.084999	NaN	1480.320780	
157	-7.261794	3.103764	NaN	1480.320780	
158	-7.348366	3.127249	NaN	1480.320780	
159	-7.424840	3.155505	NaN	1480.320780	
160	-7.489399	3.188592	NaN	1480.320780	
161	-7.542591	3.226851	NaN	1480.320780	
162	-7.586453	3.270614	NaN	1480.320780	
163	-7.622560	3.319084	NaN	1480.320780	
164	-7.651502	3.370263	NaN	1480.320780	
165	-7.673465	3.421944	NaN	1480.320780	
166	-7.688512	3.471848	NaN	1480.320780	
167	-7.696858	3.517201	NaN	1480.320780	
168	-7.699455	3.555118	NaN	1480.320780	
169	-7.697738	3.583278	NaN	1480.320780	
170	-7.692547	3.600059	NaN	1480.320780	
171	-7.683876	3.604720	NaN	1480.320780	
172	-7.671462	3.597918	NaN	1480.320780	
173	-7.655055	3.581449	NaN	1480.320780	
174	-7.634420	3.557234	NaN	1480.320780	
175	-7.609623	3.526854	NaN	1480.320780	
176	-7.581332	3.491375	NaN	1480.320780	
177	-7.550005	3.451130	NaN	1480.320780	
178	-7.515063	3.406325	NaN	1480.320780	
179	-7.475745	3.357911	NaN	1480.320780	
180	-7.431959	3.307936	NaN	1480.320780	
181	-7.384013	3.259684	NaN	1480.320780	
182	-7.332079	3.217583	NaN	1480.320780	
183	-7.275657	3.186060	NaN	1480.320780	
184	-7.213868	3.167551	NaN	1480.320780	
185	-7.146891	3.161801	NaN	1480.320780	
186	-7.076872	3.166702	NaN	1480.320780	
187	-7.007495	3.178753	NaN	1480.320780	
188	-6.943348	3.193438	NaN	1480.320780	
189	-6.889616	3.206678	NaN	1480.320780	
190	-6.851226	3.216569	NaN	1480.320780	
191	-6.831108	3.223845	NaN	1480.320780	
192	-6.828926	3.230229	NaN	1480.320780	
193	-6.841934	3.236271	NaN	1480.320780	
194	-6.866862	3.241098	NaN	1480.320780	
195	-6.900322	3.243762	NaN	1480.320780	
196	-6.938332	3.244312	NaN	1480.320780	
197	-6.976964	3.243788	NaN	1480.320780	
198	-7.013567	3.243443	NaN	1480.320780	
199	-7.046894	3.244237	NaN	1480.320780	
200	-7.076448	3.247171	NaN	1480.320780	
201	-7.102142	3.253054	NaN	1480.320780	
202	-7.124279	3.261422	NaN	1480.320780	
203	-7.143550	3.270515	NaN	1480.320780	
204	-7.161057	3.278297	NaN	1480.320780	
205	-7.178064	3.282634	NaN	1480.320780	
